t_id;t_이름;등급;gradeplus;t_sealtype;아이템레벨;t_속성타입;t_강화타입;t_크리쳐등급;t_봉인된펠로우효과1;t_봉인된펠로우효과2;t_봉인된펠로우효과3;t_최대강화봉인펠로우효과;rfgrade;rfeff;t_스킬효과;매입가;처분가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;특성력;사용기간;t_판매대행분류;통합채널사용불가;중첩갯수;expweight
SF2_101_1_0417;붉은색 메간테스(미사용);3.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,1,1,1;allstat+,5,8,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;10.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0418;광룡 파라가스(미사용);3.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,8,16,62;allstat+,5,8,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;10.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0419;검은색 - 하얀추적자(미사용);1.000000;0.000000;sd;1.000000;no;so;C;STR+,2,4,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0420;암흑 날개 카마라(미사용);2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0421;공역의 날개 페무토(미사용);3.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,8,16,62;allstat+,5,8,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;10.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0422;흰색 불새(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0423;흰색 플로티어(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,3,5,68;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0424;검은색 거북이(미사용);2.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0425;검은색 유니콘(미사용);2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0426;달빛 루시퍼트(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0427;푸른색 페가수스(미사용);2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0428;스노비시(미사용);1.000000;0.000000;sd;1.000000;no;so;C;STR+,2,4,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0429;검은색 부유해마(미사용);2.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,8,15,113;마법극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0430;이보크(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,4,8,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0431;알비노 아벤느(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0432;엔비(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0433;아벤느(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0434;아라이크(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0435;새끼불새 베리(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0436;다크호스;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;250.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0437;서리 어금니 포치;2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,21,41,183;VTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;45.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0438;가르므;3.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,1,2,2;allstat+,5,8,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;310.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0439;가르므(미사용);3.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,1,2,2;allstat+,5,8,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;10.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0440;전투마;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;30.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0441;백마;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;30.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0442;난폭한 보케플로스;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;12.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0443;길들여진 들소;1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;21.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0444;길들인 설원 호랑이;1.000000;0.000000;sd;2.000000;no;so;C;무기극대력+,7,14,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;28.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0445;긴 송곳니 흑표범;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;20.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0446;긴 송곳니 흑표범(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0447;성난 물소;1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0448;성난 물소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0449;서리발톱 백곰;2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0450;서리발톱 백곰(미사용);2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0451;파나메르;1.000000;0.000000;sd;3.000000;no;so;C;STR+,3,6,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0452;파나메르(미사용);1.000000;0.000000;sd;1.000000;no;so;C;STR+,2,4,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0453;흰발톱 늑대;1.000000;0.000000;sd;2.000000;no;so;C;무기물리공격력+,6,12,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0454;흰발톱 늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0455;러스트;2.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,8,15,113;PK공격력%,1,1,0;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;180.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0456;러스트(미사용);1.000000;0.000000;sd;1.000000;no;so;C;STR+,2,4,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0457;반달곰 바크;2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;50.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0458;초원 불곰;1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;9.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0459;루시티;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0460;마이티;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0461;명마 바리오스;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;40.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0462;초원 순록;1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,9,18,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0463;용감한 토니카이;2.000000;0.000000;sd;1.000000;no;so;C;INT+,5,9,33;MTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;35.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0464;배고픈 표범;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;9.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0465;잔인한 스카;2.000000;0.000000;sd;1.000000;no;so;C;STR+,4,7,16;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;45.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0466;창공의 윈드러너;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;150.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0467;반달곰 바크(미사용);2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;50.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0468;초원 불곰(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;9.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0469;루시티(미사용);1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0470;마이티(미사용);1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0471;명마 바리오스(미사용);2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;40.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0472;초원 순록(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,9,18,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;7.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0473;용감한 토니카이(미사용);2.000000;0.000000;sd;1.000000;no;so;C;INT+,5,9,33;MTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;35.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0474;배고픈 표범(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;9.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0475;잔인한 스카(미사용);2.000000;0.000000;sd;1.000000;no;so;C;STR+,4,7,16;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;45.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0476;창공의 윈드러너(미사용);2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;150.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0477;호로스;1.000000;0.000000;sd;3.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0478;아즈라다;1.000000;0.000000;sd;3.000000;no;so;C;마법극대력+,15,30,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;39.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0479;암흑 비명새;1.000000;0.000000;sd;3.000000;no;so;C;DEX+,1,2,5;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0480;블래티어;1.000000;0.000000;sd;3.000000;no;so;C;마법물리공격력+,9,18,68;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0481;은빛 서리 와이번;1.000000;0.000000;sd;3.000000;no;so;C;마법극대력+,15,30,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0482;호로스(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0483;아즈라다(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,4,8,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;39.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0484;암흑 비명새(미사용);1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0485;블래티어(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,3,5,68;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0486;은빛 서리 와이번(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,4,8,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;38.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0487;아리아드;1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;21.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0488;스케론;2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,34,68,183;allstat+,4,6,12;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;105.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0489;스케론(미사용);2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,34,68,183;allstat+,4,6,12;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;105.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0490;청색 마룡 크테른;2.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,5,9,68;마법극대화확률+,1,1,1;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;130.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0491;청색 마룡 크테른(미사용);2.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,5,9,68;마법극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;130.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0492;천둥 갑옷 제피로스;2.000000;0.000000;sd;1.000000;no;so;C;마법방어력+,11,21,38;무기물리방어력+,16,27,48;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;145.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0493;천둥 갑옷 제피로스(미사용);2.000000;0.000000;sd;1.000000;no;so;C;마법방어력+,11,21,38;무기물리방어력+,16,27,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;145.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0494;요정 여왕 엘퀴네스;3.000000;0.000000;sd;1.000000;no;so;C;마법극대화확률+,2,2,3;allstat+,12,12,4;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;290.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0495;간수장 렉스;3.000000;0.000000;sd;1.000000;no;so;C;무기극대화확률+,2,2,3;allstat+,12,12,4;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;290.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0496;브라기 족장;3.000000;0.000000;sd;1.000000;no;so;C;최대HP+,55,55,184;allstat+,12,12,4;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;290.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0497;고대 유적지 관리자;3.000000;0.000000;sd;1.000000;no;so;C;회피력+,6,6,7;allstat+,12,12,4;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;290.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0498;브라기 샤먼;2.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,11,11,69;allstat+,8,8,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;145.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
