t_랜덤아이템id;t_이름;개발용;t_사용클래스;등급;요구레벨;제한레벨;아이템레벨;재사용시간공유;재사용시간;재사용시간초기화;ps_재사용시간초기화;매입가;처분가;중첩갯수;생성개수;t_스킬효과;t_랜덤박스타입;드랍불가;거래불능;처분불능;파괴불능;t_귀속;t_판매대행분류;t_id;캐쉬;구매제한;드랍시레벨검사무시;contentslevel;통합채널사용불가
WR_LE_01_0001;엑자란 40레벨 양손 검 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_102;WR_LE_01_0001;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0001;엑자란 40레벨 한손 지팡이 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_108;PR_LE_01_0001;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_01_0001;엑자란 40레벨 석궁 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_112;ALL_LE_01_0001;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_01_0002;엑자란 40레벨 장창 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_111;ALL_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0002;엑자란 40레벨 수호 투구 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_211;GD_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0003;엑자란 40레벨 수호 어깨 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_213;GD_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0004;엑자란 40레벨 수호 중갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_214;GD_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0005;엑자란 40레벨 수호 장갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_215;GD_LE_01_0005;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0006;엑자란 40레벨 수호 신발 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_216;GD_LE_01_0006;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_01_0002;엑자란 40레벨 광폭 투구 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_211;WR_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_01_0003;엑자란 40레벨 광폭 어깨 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_213;WR_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_01_0004;엑자란 40레벨 광폭 중갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_214;WR_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_01_0005;엑자란 40레벨 광폭 장갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_215;WR_LE_01_0005;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_01_0006;엑자란 40레벨 광폭 신발 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_216;WR_LE_01_0006;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_01_0002;엑자란 40레벨 그림자 투구 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_221;TF_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_01_0003;엑자란 40레벨 그림자 어깨 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_223;TF_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_01_0004;엑자란 40레벨 그림자 경갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_224;TF_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_01_0005;엑자란 40레벨 그림자 장갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_225;TF_LE_01_0005;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_01_0006;엑자란 40레벨 그림자 신발 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_226;TF_LE_01_0006;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_01_0002;엑자란 40레벨 원소 모자 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_241;WZ_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_01_0003;엑자란 40레벨 원소 어깨 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_243;WZ_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_01_0004;엑자란 40레벨 원소 로브 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_244;WZ_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_01_0005;엑자란 40레벨 원소 장갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_245;WZ_LE_01_0005;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_01_0006;엑자란 40레벨 원소 신발 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_246;WZ_LE_01_0006;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0002;엑자란 40레벨 신념 모자 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_241;PR_LE_01_0002;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0003;엑자란 40레벨 신념 어깨 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_243;PR_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0004;엑자란 40레벨 신념 로브 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_244;PR_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0005;엑자란 40레벨 신념 장갑 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_245;PR_LE_01_0005;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0006;엑자란 40레벨 신념 신발 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_246;PR_LE_01_0006;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_01_0007;엑자란 40레벨 방패 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_251;GD_LE_01_0007;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_01_0007;엑자란 40레벨 아티펙트 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_252;PR_LE_01_0007;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_01_0003;엑자란 40레벨 반지 상자 I;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_302;ALL_LE_01_0003;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_01_0003_1;엑자란 40레벨 반지 상자 II;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_302;ALL_LE_01_0003_1;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_01_0004;엑자란 40레벨 목걸이 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_301;ALL_LE_01_0004;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0001;봉인된 카라샤의 검;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_101;GD_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0001;봉인된 카라샤의 단검;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_107;TF_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0001;봉인된 카라샤의 양손 지팡이;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_109;WZ_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0001;봉인된 카라샤의 양손 검;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_102;WR_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0001;봉인된 카라샤의 한손 지팡이;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_108;PR_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_02_0001;봉인된 카라샤의 석궁;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_112;ALL_LE_02_0001;0.000000;0.000000;0.000000;1.000000;0.000000
ALL_LE_02_0002;봉인된 카라샤의 장창;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_111;ALL_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0002;봉인된 카라샤의 수호 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_211;GD_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0003;봉인된 카라샤의 수호 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_213;GD_LE_02_0003;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0004;봉인된 카라샤의 수호 중갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_214;GD_LE_02_0004;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0005;봉인된 카라샤의 수호 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_215;GD_LE_02_0005;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0006;봉인된 카라샤의 수호 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_216;GD_LE_02_0006;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0002;봉인된 카라샤의 광폭 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_211;WR_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0003;봉인된 카라샤의 광폭 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_213;WR_LE_02_0003;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0004;봉인된 카라샤의 광폭 중갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_214;WR_LE_02_0004;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0005;봉인된 카라샤의 광폭 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_215;WR_LE_02_0005;0.000000;0.000000;0.000000;1.000000;0.000000
WR_LE_02_0006;봉인된 카라샤의 광폭 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_216;WR_LE_02_0006;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0002;봉인된 카라샤의 그림자 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_221;TF_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0003;봉인된 카라샤의 그림자 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_223;TF_LE_02_0003;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0004;봉인된 카라샤의 그림자 경갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_224;TF_LE_02_0004;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0005;봉인된 카라샤의 그림자 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_225;TF_LE_02_0005;0.000000;0.000000;0.000000;1.000000;0.000000
TF_LE_02_0006;봉인된 카라샤의 그림자 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_226;TF_LE_02_0006;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0002;봉인된 카라샤의 원소 모자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_241;WZ_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0003;봉인된 카라샤의 원소 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_243;WZ_LE_02_0003;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0004;봉인된 카라샤의 원소 로브;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_244;WZ_LE_02_0004;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0005;봉인된 카라샤의 원소 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_245;WZ_LE_02_0005;0.000000;0.000000;0.000000;1.000000;0.000000
WZ_LE_02_0006;봉인된 카라샤의 원소 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_246;WZ_LE_02_0006;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0002;봉인된 카라샤의 신념 모자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_241;PR_LE_02_0002;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0003;봉인된 카라샤의 신념 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_243;PR_LE_02_0003;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0004;봉인된 카라샤의 신념 로브;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_244;PR_LE_02_0004;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0005;봉인된 카라샤의 신념 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_245;PR_LE_02_0005;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0006;봉인된 카라샤의 신념 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_246;PR_LE_02_0006;0.000000;0.000000;0.000000;1.000000;0.000000
GD_LE_02_0007;봉인된 카라샤의 방패;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_251;GD_LE_02_0007;0.000000;0.000000;0.000000;1.000000;0.000000
PR_LE_02_0007;봉인된 카라샤의 아티펙트;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_252;PR_LE_02_0007;0.000000;0.000000;0.000000;1.000000;0.000000
