t_setid;t_setname;t_item1;t_item2;t_item3;t_item4;t_item5;t_item6;t_item7;t_item8;t_item9;t_item10;t_item11;t_item12;t_item13;t_item14;seteffect1_count;t_seteffect1_effect1;t_seteffect1_effect2;t_seteffect1_effect3;t_seteffect1_effect4;t_seteffect1_skill;seteffect2_count;t_seteffect2_effect1;t_seteffect2_effect2;t_seteffect2_effect3;t_seteffect2_effect4;t_seteffect2_skill;seteffect3_count;t_seteffect3_effect1;t_seteffect3_effect2;t_seteffect3_effect3;t_seteffect3_effect4;t_seteffect3_skill;seteffect4_count;t_seteffect4_effect1;t_seteffect4_effect2;t_seteffect4_effect3;t_seteffect4_effect4;t_seteffect4_skill;seteffect5_count;t_seteffect5_effect1;t_seteffect5_effect2;t_seteffect5_effect3;t_seteffect5_effect4;t_seteffect5_skill;seteffect6_count;t_seteffect6_effect1;t_seteffect6_effect2;t_seteffect6_effect3;t_seteffect6_effect4;t_seteffect6_skill;seteffect7_count;t_seteffect7_effect1;t_seteffect7_effect2;t_seteffect7_effect3;t_seteffect7_effect4;t_seteffect7_skill;seteffect8_count;t_seteffect8_effect1;t_seteffect8_effect2;t_seteffect8_effect3;t_seteffect8_effect4;t_seteffect8_skill
setsty0000;학살자의 위키드 세트;CA_ST_CM_0186;CA_ST_CM_0188;CA_ST_CM_0190;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든극대력+,160);(치명타피해감소+,140);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0001;정복자의 위키드 세트;CA_ST_CM_0187;CA_ST_CM_0189;CA_ST_CM_0191;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0002;제천대성 세트;CA_ST_CM_0202;CA_ST_CM_0203;CA_ST_CM_0204;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetall5570;심연의 선장 장신구 세트;pvpAC0_1_5570;pvpAC0_0_5570;pvpAC0_2_5570;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1146);(쿨타임%,-8);*;*;*;3.000000;(allstat+,55);(치명타피해감소+,773);(모든극대력+,400);*;setpvpamall55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setallgod6001;젤나리스 액세서리 세트;AC5_1_6000;AC5_1_6001;AC5_0_6000;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP%,15);(allstat+,55);(캐스팅속도%,-18);*;*;3.000000;(모든공격력%,25);(모든방어력%,25);(모든극대력+,520);(allstatderest+,50);itskillgod00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0003;화이트데이 세트;CA_ST_CM_0227;CA_ST_CM_0228;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetGD_6000;파멸 학살자의 가디언 세트;PVP_AR0_400_a_1_6000;PVP_AR0_400_a_2_6001;PVP_AR0_400_a_3_6002;PVP_AR0_400_a_4_6003;PVP_AR0_400_a_5_6004;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,816);*;*;*;*;3.000000;(최대HP+,3477);(무기극대화확률+,18);(쿨타임%,-14);*;*;4.000000;(무기극대력+,4754);(STR+,507);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,7943);(무기물리방어력%,12);(PK육체계저항율+,45);(출혈방어율,25);setpvpgd60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetWR_6001;파멸 학살자의 버서커 세트;PVP_AR1_400_a_1_6005;PVP_AR1_400_a_2_6006;PVP_AR1_400_a_3_6007;PVP_AR1_400_a_4_6008;PVP_AR1_400_a_5_6009;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,1029);*;*;*;*;3.000000;(최대HP+,2376);(무기극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(무기극대력+,6507);(STR+,812);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,5711);(무기물리방어력%,12);(PK육체계저항율+,45);(출혈관통률,25);setpvpwr60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetTF_6002;파멸 학살자의 어쌔신 세트;PVP_AR3_400_a_1_6010;PVP_AR3_400_a_2_6011;PVP_AR3_400_a_3_6012;PVP_AR3_400_a_4_6013;PVP_AR3_400_a_5_6014;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,578);*;*;*;*;3.000000;(최대HP+,1298);(무기극대화확률+,14);(쿨타임%,-14);*;*;4.000000;(무기극대력+,7500);(STR+,518);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,4727);(마법방어력%,12);(PK육체계저항율+,45);(출혈관통률,25);setpvptf60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetWZ_6003;파멸 학살자의 위저드 세트;PVP_AR4_400_a_1_6015;PVP_AR4_400_a_2_6016;PVP_AR4_400_a_3_6017;PVP_AR4_400_a_4_6018;PVP_AR4_400_a_5_6019;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1104);*;*;*;*;3.000000;(최대HP+,1257);(마법극대화확률+,18);(쿨타임%,-14);*;*;4.000000;(마법극대력+,8286);(INT+,794);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,4355);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpwz60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetPR_6004;파멸 학살자의 프리스트 세트;PVP_AR5_400_a_1_6020;PVP_AR5_400_a_2_6021;PVP_AR5_400_a_3_6022;PVP_AR5_400_a_4_6023;PVP_AR5_400_a_5_6024;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,1271);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,4536);(INT+,542);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,5682);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvppr60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetAC_6005;파멸 학살자의 레인저 세트;PVP_AR2_400_a_1_6025;PVP_AR2_400_a_2_6026;PVP_AR2_400_a_3_6027;PVP_AR2_400_a_4_6028;PVP_AR2_400_a_5_6029;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,1836);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,8286);(INT+,794);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,4355);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpac60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_SetALL_6006;파멸 학살자의 장신구 세트;PVP_AC_A_400_6000;PVP_AC_A_400_6001;PVP_AC_A_400_6002;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1146);(쿨타임%,-8);(pk방어력%,30);*;*;3.000000;(allstat+,55);(치명타피해감소+,773);(모든극대력+,400);(pk육체계저항율+,40);setpvpamall60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetGD_4_6000;알사스의 수호 세트;AR0_105_1_00006;AR0_105_2_00006;AR0_105_3_00006;AR0_105_4_00006;AR0_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,278);*;*;*;*;3.000000;(무기물리공격력+,1870);(무기물리방어력+,1992);(무기극대화확률+,20);*;*;4.000000;(마법방어력+,1392);(치명타피해감소+,4712);(쿨타임%,-14);*;*;5.000000;(최대HP+,6978);(무기극대력+,1666);(allstat+,36);(PK육체계저항율+,48);setskillgd_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_4_6001;알사스의 광폭 세트;AR1_105_1_00006;AR1_105_2_00006;AR1_105_3_00006;AR1_105_4_00006;AR1_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,300);*;*;*;*;3.000000;(무기물리공격력+,2340);(무기물리방어력+,1556);(무기극대화확률+,24);*;*;4.000000;(마법방어력+,1300);(치명타피해감소+,4518);(쿨타임%,-16);*;*;5.000000;(최대HP+,6364);(무기극대력+,1850);(allstat+,36);(PK육체계저항율+,48);setskillwr_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_4_6002;알사스의 그림자 세트;AR3_105_1_00006;AR3_105_2_00006;AR3_105_3_00006;AR3_105_4_00006;AR3_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,216);*;*;*;*;3.000000;(무기물리공격력+,2206);(무기물리방어력+,1400);(무기극대화확률+,28);*;*;4.000000;(마법방어력+,1488);(치명타피해감소+,3664);(쿨타임%,-14);*;*;5.000000;(최대HP+,5806);(무기극대력+,3094);(allstat+,36);(PK육체계저항율+,48);setskilltf_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_4_6003;알사스의 원소 세트;AR4_105_1_00006;AR4_105_2_00006;AR4_105_3_00006;AR4_105_4_00006;AR4_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,214);*;*;*;*;3.000000;(마법물리공격력+,2424);(마법방어력+,1580);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1344);(치명타피해감소+,3340);(쿨타임%,-16);*;*;5.000000;(최대HP+,5170);(마법극대력+,3228);(allstat+,36);(PK육체계저항율+,48);setskillwz_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_4_6004;알사스의 신념 세트;AR5_105_1_00006;AR5_105_2_00006;AR5_105_3_00006;AR5_105_4_00006;AR5_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,150);*;*;*;*;3.000000;(마법물리공격력+,1964);(마법방어력+,2042);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1406);(치명타피해감소+,3328);(쿨타임%,-16);*;*;5.000000;(최대HP+,5656);(마법극대력+,1178);(allstat+,36);(PK육체계저항율+,48);setskillpr_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_4_6005;알사스의 냉정 세트;AR2_105_1_00006;AR2_105_2_00006;AR2_105_3_00006;AR2_105_4_00006;AR2_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,214);*;*;*;*;3.000000;(마법물리공격력+,2424);(마법방어력+,1580);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1478);(치명타피해감소+,3340);(쿨타임%,-16);*;*;5.000000;(최대HP+,6084);(마법극대력+,3228);(allstat+,36);(PK육체계저항율+,48);setskillac_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_4_6006;알사스의 장신구 세트;AC_A_604_6000;AC_A_604_6001;AC_A_604_6002;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,3682);(무기물리방어력%,14);(쿨타임%,-12);*;*;3.000000;(모든공격력+,633);(allstat+,99);(모든극대화확률+,17);(최대HP%,12);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0004;신학기 세트;CA_ST_CM_0254;CA_ST_CM_0255;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo3276;불타는 유적의 순수 세트;AR5_110_2_0015;AR5_110_3_0015;AR5_110_4_0015;AR5_110_5_0015;*;*;*;*;*;*;*;*;*;*;2.000000;(MTL+,17);*;*;*;*;3.000000;(쿨타임%,-5);*;*;*;*;4.000000;*;*;*;*;setskilldo311;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo3277;저주받은 가문의 순수 세트;AR5_110_2_0020;AR5_110_3_0020;AR5_110_4_0020;AR5_110_5_0020;*;*;*;*;*;*;*;*;*;*;2.000000;(MTL+,22);*;*;*;*;3.000000;(마법방어력+,30);(쿨타임%,-7);*;*;*;4.000000;*;*;*;*;setskilldo317;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo3278;얼어붙은 마틀렌의 순수 세트;AR5_120_1_0025;AR5_120_2_0025;AR5_120_3_0025;AR5_120_4_0025;AR5_120_5_0025;*;*;*;*;*;*;*;*;*;2.000000;(INT+,19);*;*;*;*;3.000000;(최대MP+,2025);(마법방어력+,50);*;*;*;4.000000;(캐스팅속도%,-9);*;*;*;*;5.000000;*;*;*;*;setskilldo322;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo3301;타락한 추종자 세트;AR10_001_1_10030;AR10_001_2_10029;AR10_001_3_10030;AR10_001_4_10028;AR10_001_5_10028;*;*;*;*;*;*;*;*;*;2.000000;(INT+,22);*;*;*;*;3.000000;(최대HP+,450);(마법방어력+,70);*;*;*;4.000000;(최대MP+,2400);(캐스팅속도%,-10);*;*;*;5.000000;*;*;*;*;setskilldo3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo3501_1;축복받은 냉혹한 얼음 군단장 순수 세트;AR10_001_1_00035;AR10_001_2_00035;AR10_001_3_00035;AR10_001_4_00035;AR10_001_5_00035;WE11_001_0_0035;*;*;*;*;*;*;*;*;2.000000;(INT+,28);*;*;*;*;3.000000;(쿨타임%,-11);*;*;*;*;4.000000;(최대HP+,893);(마법방어력+,418);*;*;*;5.000000;(최대MP+,3663);(캐스팅속도%,-12);*;*;*;6.000000;*;*;*;*;setskilldo3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo4002;축복받은 총사령관의 순수 세트;AR10_002_1_10040;AR10_002_2_00039;AR10_002_3_10040;AR10_002_4_00038;AR10_002_5_00038;*;*;*;*;*;*;*;*;*;2.000000;(INT+,35);*;*;*;*;3.000000;(최대HP+,1457);*;*;*;*;4.000000;(쿨타임%,-12);(마법방어력+,507);*;*;*;5.000000;(최대MP+,4745);(캐스팅속도%,-13);*;*;setskilldo4001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo5002;축복받은 암흑 군단장의 순수 세트;AR10_002_1_00050;AR10_002_2_00049;AR10_002_3_00050;AR10_002_4_00048;AR10_002_5_00048;*;*;*;*;*;*;*;*;*;2.000000;(INT+,59);*;*;*;*;3.000000;(최대HP+,2447);*;*;*;*;4.000000;(쿨타임%,-15);(마법방어력+,851);*;*;*;5.000000;(최대MP+,7839);(캐스팅속도%,-16);*;*;setskilldo5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_3_6000;축복받은 심록의 아이돌 세트;AR10_004_1_20060;AR10_004_2_20060;AR10_004_3_20060;AR10_004_4_20060;AR10_004_5_20060;*;*;*;*;*;*;*;*;*;2.000000;(INT+,76);*;*;*;*;3.000000;(최대HP+,3181);*;*;*;*;4.000000;(쿨타임%,-17);(마법방어력+,1106);*;*;*;5.000000;(최대MP+,10190);(캐스팅속도%,-18);*;*;setskilldo_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo4021;카라샤의 순수 세트;AR10_200_1_00040;AR10_200_2_00040;AR10_200_3_00040;AR10_200_4_00040;AR10_200_5_00040;*;*;*;*;*;*;*;*;*;2.000000;(INT+,55);*;*;*;*;3.000000;(최대HP+,1894);(마법방어력+,659);*;*;*;4.000000;(쿨타임%,-15);(마법물리공격력+,490);(치명타피해감소+,194);*;*;5.000000;(최대MP+,5694);(캐스팅속도%,-15);(allstat+,10);(PK육체계저항율+,18);setskilldo_le4001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo5021;엘로라의 천벌 순수 세트;AR10_201_a_1_00050;AR10_201_a_2_00050;AR10_201_a_3_00050;AR10_201_a_4_00050;AR10_201_a_5_00050;*;*;*;*;*;*;*;*;*;2.000000;(INT+,75);*;*;*;*;3.000000;(마법물리공격력+,982);(마법방어력+,1021);(캐스팅속도%,-17);*;*;4.000000;(무기물리방어력+,703);(치명타피해감소+,1664);(쿨타임%,-14);*;*;5.000000;(최대HP+,2828);(마법극대력+,589);(allstat+,18);(PK육체계저항율+,24);setskilldo_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo5031;엘로라의 은총 순수 세트;AR10_201_d_1_00050;AR10_201_d_2_00050;AR10_201_d_3_00050;AR10_201_d_4_00050;AR10_201_d_5_00050;*;*;*;*;*;*;*;*;*;2.000000;(INT+,75);*;*;*;*;3.000000;(최대HP+,7070);(무기물리방어력+,1136);(캐스팅속도%,-17);*;*;4.000000;(마법방어력+,1525);(치명타피해감소+,2364);(쿨타임%,-14);*;*;5.000000;(마법물리공격력+,536);(마법극대력+,298);(allstat+,18);(PK육체계저항율+,24);setskilldo_le5002;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo2528;하급 사냥꾼 세트;PVPAR10_p001_1_0030;PVPAR10_p001_2_0030;PVPAR10_p001_3_0030;PVPAR10_p001_4_0030;PVPAR10_p001_5_0030;*;*;*;*;*;*;*;*;*;3.000000;(MTL+,22);(최대HP+,155);*;*;*;4.000000;(마법물리공격력+,100);(최대HP+,225);*;*;*;5.000000;(치명타피해감소+,194);(PK육체계저항율+,18);*;*;setskilltamingdo10;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo3033;중급 사냥꾼 세트;pvpAR10_004_1_0035;pvpAR10_004_2_0035;pvpAR10_004_3_0035;pvpAR10_004_4_0035;pvpAR10_004_5_0035;*;*;*;*;*;*;*;*;*;3.000000;(MTL+,27);(최대HP+,180);*;*;*;4.000000;(마법물리공격력+,124);(최대HP+,255);*;*;*;5.000000;(치명타피해감소+,228);(PK육체계저항율+,22);*;*;setskilltamingdo06;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo3538;상급 사냥꾼 세트;pvpAR10_p001_1_0040;pvpAR10_p001_2_0040;pvpAR10_p001_3_0040;pvpAR10_p001_4_0040;pvpAR10_p001_5_0040;*;*;*;*;*;*;*;*;*;2.000000;(MTL+,32);(최대HP+,205);*;*;*;3.000000;(마법물리공격력+,148);(최대HP+,286);*;*;*;4.000000;(마법방어력+,50);(캐스팅속도%,-9);*;*;*;5.000000;(치명타피해감소+,325);(PK육체계저항율+,26);*;*;setskillpkraiddo05;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo4564;하급 학살자 세트;pvpAR10_p001_1_0045;pvpAR10_p001_2_0045;pvpAR10_p001_3_0045;pvpAR10_p001_4_0045;pvpAR10_p001_5_0045;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,450);(MTL+,94);*;*;*;3.000000;(최대HP+,589);(마법극대화확률+,7);*;*;*;4.000000;(마법극대력+,466);(INT+,251);*;*;*;5.000000;(치명타피해감소+,1594);(캐스팅속도%,-8);(PK육체계저항율+,30);*;setpvpdo45;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo5069;중급 학살자 세트;pvpAR10_p002_1_0050;pvpAR10_p002_2_0050;pvpAR10_p002_3_0050;pvpAR10_p002_4_0050;pvpAR10_p002_5_0050;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,540);(MTL+,112);*;*;*;3.000000;(최대HP+,706);(마법극대화확률+,8);*;*;*;4.000000;(마법극대력+,689);(INT+,301);*;*;*;5.000000;(치명타피해감소+,1912);(캐스팅속도%,-10);(PK육체계저항율+,34);*;setpvpdo50;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetdo5569;상급 학살자 세트;pvpAR10_p002_1_0055;pvpAR10_p002_2_0055;pvpAR10_p002_3_0055;pvpAR10_p002_4_0055;pvpAR10_p002_5_0055;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,648);(MTL+,134);(마법극대화확률+,3);*;*;3.000000;(최대HP+,1271);(마법극대화확률+,9);(쿨타임%,-14);*;*;4.000000;(마법극대력+,3629);(INT+,361);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,4167);(캐스팅속도%,-12);(PK육체계저항율+,40);(PK방어력%,15);setpvpdo55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_4_6004;알사스의 순수 세트;AR10_202_1_00060;AR10_202_2_00060;AR10_202_3_00060;AR10_202_4_00060;AR10_202_5_00060;*;*;*;*;*;*;*;*;*;2.000000;(INT+,150);*;*;*;*;3.000000;(마법물리공격력+,1964);(마법방어력+,2042);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1406);(치명타피해감소+,3328);(쿨타임%,-16);*;*;5.000000;(최대HP+,5656);(마법극대력+,1178);(allstat+,36);(PK육체계저항율+,48);setskilldo_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_Setdo_6004;파멸 학살자의 아이돌 세트;PVPAR10_p003_1_0060;PVPAR10_p003_2_0060;PVPAR10_p003_3_0060;PVPAR10_p003_4_0060;PVPAR10_p003_5_0060;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,1271);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,4536);(INT+,542);(석궁피격데미지%,-60);(창피격데미지%,-60);*;5.000000;(치명타피해감소+,5682);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpdo60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo2295;왕실 근위대의 순수 세트;AR10_110_3_00014;AR10_110_4_20013;AR10_110_5_20013;AC0_0_2286;*;*;*;*;*;*;*;*;*;*;2.000000;(MTL+,18);*;*;*;*;3.000000;(마법방어력+,2);*;*;*;*;4.000000;*;*;*;*;setskilldo26;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0005;썸머 세트;CA_ST_CM_0272;CA_ST_CM_0273;CA_ST_CM_0277;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0006;썸머 세트(15일);CA_ST_CM_0282;CA_ST_CM_0283;CA_ST_CM_0284;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0007;썸머 세트 II;CA_ST_CM_0288;CA_ST_CM_0289;CA_ST_CM_0290;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0008;썸머 세트 II(7일);CA_ST_CM_0291;CA_ST_CM_0292;CA_ST_CM_0293;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0009;이카 스포츠 세트;CA_ST_CM_0302;CA_ST_CM_0303;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
