t_id;t_이름;t_재료타입;등급;요구레벨;아이템레벨;매입가;처분가;생성개수;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;t_화폐설정id;구매제한;contentslevel;통합채널사용불가;plusrate
MA_1_6002;강화된 드라고니움 주괴;oe;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_1_6003;드라고니움 합금;oe;1.000000;55.000000;55.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_1_6004;강화된 드라고니움 합금;oe;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_2_6001;세공된 다이아몬드;ji;1.000000;55.000000;55.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;55.000000;0.000000;0.000000
MA_2_6002;정교한 다이아몬드;ji;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_4_6001;빛나는 천;ch;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_705;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_4_6002;강화된 빛나는 천;ch;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_705;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_6_6001;찬란한 정령수;sl;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_707;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_9_0100;55레벨 영웅 제작 재료;re;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_1205;빛나는 상급 숫돌;st;3.000000;51.000000;51.000000;6920.000000;6920.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_2205;빛나는 상급 무게추;st;3.000000;51.000000;51.000000;6920.000000;6920.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_3205;빛나는 상급 용접봉;st;3.000000;51.000000;51.000000;6920.000000;6920.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_4205;빛나는 상급 염료;st;3.000000;51.000000;51.000000;6920.000000;6920.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_5205;빛나는 상급 유리병;st;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_6205;빛나는 상급 보관 용기;st;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_7205;빛나는 상급 조각칼;st;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_8205;빛나는 상급 신비한 가루;st;3.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_9_0101;토르카이의 모래 더미;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0102;엘브링 조각;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0103;엘브링 정수;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0104;봉인의 인장;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0105;자미누스의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0106;벌꿀 진액;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0107;샴바니 족의 꼬리 깃털;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0108;바니체의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0109;엔자니의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0110;테카닌의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0111;딕툼의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0112;엘리쿠노의 모래 더미;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0113;에메랄드빛 드래곤의 뼈;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0114;하얀 드래곤의 비늘;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0115;성역의 흔적;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0116;투칸족의 피;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0117;투칸족의 가죽 갑옷;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0118;투칸족의 뼈 갑옷;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0119;타락한 엘프의 검 조각;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0120;타락한 엘프의 장신구;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0121;혼돈의 마석 조각;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0122;녹빛 뼛가루;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0123;성역의 정수;re;3.000000;51.000000;51.000000;75000.000000;7500.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_13_1011;각성 하미온의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1012;각성 칼립토의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1013;각성 데모너스의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1014;각성 샤키바의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;50.000000;0.000000;0.000000
MA_13_1015;각성 로데쉬의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;50.000000;0.000000;0.000000
MA_13_1016;각성 그라비온의 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3001;고대 유적지 관리자의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3002;브라기 족장의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3003;간수장 렉스의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3004;요졍 여왕 엘퀴네스의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3005;공허의 카를레앙의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3006;여명의 카를레앙의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3007;공허의 산틴의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3008;여명의 산틴의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3009;공허의 론도의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_3010;여명의 론도의 조각;re;3.000000;1.000000;1.000000;30.000000;10.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_9_0124;타락한 골렘의 증거;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0125;오염된 트렌트 뿌리;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0126;곰의 정수;re;3.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0127;붉은 각성석;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0128;검은 각성석;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0129;푸른 각성석;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0130;수문장 비스무트의 심장;re;3.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0131;수문장 제라닌의 심장;re;3.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0132;수문장 쿤틴의 심장;re;3.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_10_0098;요르문 겐트의 정수;re;3.000000;40.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_10_0099;혼돈 엘프의 마석;re;4.000000;40.000000;40.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_12_0033;상급 마룡의 정수;re;4.000000;50.000000;50.000000;860.000000;103.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_12_0034;엘로라의 영혼석;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_12_0035;엘로라의 영혼조각;re;4.000000;50.000000;50.000000;1.000000;100.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_12_0036;정제된 엘로라의 영혼;re;4.000000;50.000000;50.000000;3.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0133;증오의 불씨;re;4.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0134;원혼의 파편;re;3.000000;50.000000;50.000000;50000.000000;5000.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0135;달콤한 꿀;re;3.000000;1.000000;1.000000;1000.000000;100.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0136;고소한 깨;re;3.000000;1.000000;1.000000;1000.000000;100.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0137;무지개 떡;re;3.000000;1.000000;1.000000;1000.000000;100.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0138;삼색의 각성석;re;2.000000;50.000000;50.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_9_0139;수문장 오르툰의 심장;re;3.000000;50.000000;50.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_13_1017;카론 조각;re;4.000000;1.000000;1.000000;200.000000;80.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;50.000000;0.000000;0.000000
MA_12_0037;과거의 영혼;re;4.000000;50.000000;50.000000;30.000000;3.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;50.000000;0.000000;0.000000
MA_13_1018;에레고스 조각;re;3.000000;1.000000;1.000000;45.000000;20.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;50.000000;0.000000;0.000000
MA_13_1019;아틸라 조각;re;3.000000;1.000000;1.000000;45.000000;20.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;*;0.000000;EX_0_0183;0.000000;50.000000;0.000000;0.000000
MA_15_0001;쟈미롯 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0002;카론 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0003;황금 토르카이 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0004;토르카이 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0005;소잉 칼립스 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0006;소잉 카랴샤 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0007;소잉 파노스 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0008;소잉 오르카 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0009;메카 칼립스 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0010;메카 카랴샤 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0011;아이스 고스트 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0012;스페이스 고스트 소망석;hf;4.000000;1.000000;55.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
