no;t_id;t_이름;t_비고;t_프로필사진;t_model;model1;bulletspd;tranceforce;shaketime;shakex;shakey;shakez;t_iconb;t_icons;t_등장fx;t_탑승fx;t_하차fx;t_selffx;t_selffx1;t_selffx2;t_hitfx;t_dmgfx;t_cdmgfx;t_활강날개fx;2nd_pick_range;t_안장코드;t_기본 장착 안장;t_bridlefx;t_mststyle;t_psnstyle;모델타입;일반애니스피드_리액션제외;이동애니스피드;공격애니스피드;buffsize;marksize;heightoffset;defaultheight;t_로비위치;비행idle사용여부;로비애니속도;t_활강사운드;waterdummy;fx발생레벨조건1;t_조건fx1;fx발생레벨조건2;t_조건fx2;fx발생레벨조건3;t_조건fx3;사이즈변경레벨1;사이즈변경1;사이즈변경레벨2;사이즈변경2;사이즈변경레벨3;사이즈변경3;invisible;충돌실린더반지름;충돌실린더높이;cyloffset;nocombatbind
574.000000;F_f04_NPCDraLtl_001;라이쿠;라비니 NPC용;LittleDragonGDC.png;LittleDragonGDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000224;Icon_500000224;*;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
575.000000;F_f04_NPCPega_001;페가수스 NPC;페가수스 기사단용;PegasusDC.png;PegasusDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000046;Icon_500000046;*;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
576.000000;F_f04_Beldon_0001;불사의 벨던;;BoneFrostBDC.png;BoneFrostBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000235;Icon_500000235;*;CM_COM_01.BoardDown_Co_R_No_02;*;com_fellow_01.FeSelf_00_CO_D_DA_06;*;*;FeBone_Hit_01;CM_COM_01.DMG_SD_CM_NO_00;CM_COM_01.CDMG_SD_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.800000;0.000000;0.000000;p3;1.000000;0.500000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;3.300000;0.000000;0.000000
577.000000;F_f04_Beldon_0002;불사의 벨던;;BoneFrostBDC_Pet.png;BoneFrostBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000235_P;Icon_500000235_P;*;CM_COM_01.BoardDown_Co_R_No_02;*;com_fellow_01.FeSelf_00_CO_D_DA_06;*;*;FeBone_Hit_01;CM_COM_01.DMG_SD_CM_NO_00;CM_COM_01.CDMG_SD_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;3.300000;0.000000;0.000000
578.000000;F_f00_Santin_001;설인 대장 산틴;3차 펫 용 몬스터(캐쉬 판매);SnomSantiDC_Pet.png;SnomSantiDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000236_P;Icon_500000236_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
579.000000;F_f00_Jeranin_001;무자비한 제라닌;3차 펫 용 몬스터(캐쉬 판매);FanaJeraninH2_Pet.png;FanaJeraninH2.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000237_P;Icon_500000237_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
580.000000;F_f00_Devy_001;데비;3차 펫 용 몬스터(캐쉬 판매);HumaDevyH1_Pet.png;HumaDevyH1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000238_P;Icon_500000238_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.000000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
581.000000;F_f00_Jepeto_001;환술사 제페토;3차 펫 용 몬스터(캐쉬 판매);FanaDevcoM1_Pet.png;FanaDevcoM1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000239_P;Icon_500000239_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
582.000000;F_f00_SklKnight_001;해골 기사단장;3차 펫 용 몬스터(캐쉬 판매);CabeElitgS1_Pet.png;CabeElitgS1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000240_P;Icon_500000240_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
583.000000;F_f00_SHunter_001;설인 사낭꾼;3차 펫 용 몬스터(캐쉬 판매);SnomHunterB2_Pet.png;SnomHunterB2.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000241_P;Icon_500000241_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
584.000000;F_f00_Midget_001;카브임 폭파병;3차 펫 용 몬스터(캐쉬 판매);FanaMidgetDC_Pet.png;FanaMidgetDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000242_P;Icon_500000242_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.000000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
585.000000;F_f00_Hatchling_001;새끼 불꽃용;3차 펫 용 몬스터(캐쉬 판매);HatchlingDC_Pet.png;HatchlingDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000243_P;Icon_500000243_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
586.000000;F_04_IcePega_001;아이샤의 하미온;;PegasusLeDC.png;PegasusLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000253;Icon_500000253;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_00;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
587.000000;F_04_IcePega_002;아이샤의 하미온;;PegasusLeDC_Pet.png;PegasusLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000253_P;Icon_500000253_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_00;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
588.000000;F_04_FirePega_001;극염의 칼립토;;FireHorseLeDC.png;FireHorseLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000254;Icon_500000254;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_01;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
589.000000;F_04_FirePega_002;극염의 칼립토;;FireHorseLeDC_Pet.png;FireHorseLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000254_P;Icon_500000254_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_01;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
590.000000;F_04_DarkPega_001;암흑의 데모너스;;NightMareLeDC.png;NightMareLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000255;Icon_500000255;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_02;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
591.000000;F_04_DarkPega_002;암흑의 데모너스;;NightMareLeDC_Pet.png;NightMareLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000255_P;Icon_500000255_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_02;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
592.000000;F_04_Tasla_0001;아바르네;;GhosSpidTaslDC.png;GhosSpidTaslDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000244;Icon_500000244;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.600000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
593.000000;F_04_Tasla_0002;아바르네;;GhosSpidTaslDC_Pet.png;GhosSpidTaslDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000244_P;Icon_500000244_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
594.000000;F_f05_BatSnd_001;금빛의 키바렌;;GreatKingBatDDC.png;GreatKingBatDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000288;Icon_500000288;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeShak_Proj_00;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
595.000000;F_f05_BatSnd_002;금빛의 키바렌;;GreatKingBatDDC_Pet.png;GreatKingBatDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000288_P;Icon_500000288_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeShak_Proj_00;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
596.000000;F_F05_DragRaba_001;돌연변이 그리폰;;GriffonMadDC.png;GriffonMadDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000327;Icon_500000327;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;DragCaras_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.600000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
597.000000;F_F05_DragRaba_002;돌연변이 그리폰;;GriffonMadDC_Pet.png;GriffonMadDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000327_P;Icon_500000327_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;DragCaras_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
598.000000;F_f00_Ashuram_001;여명의 아슈람;4차 펫 용 몬스터(캐쉬 판매);CabeShura00_Pet.png;CabeShuraH1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000245_P;Icon_500000245_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
599.000000;F_f00_Ashuram_002;공허의 아슈람;4차 펫 용 몬스터(캐쉬 판매);CabeShura01_Pet.png;CabeShuraH1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000246_P;Icon_500000246_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
600.000000;F_f00_Bismute_001;여명의 비스무트;4차 펫 용 몬스터(캐쉬 판매);CarmBismo00_Pet.png;CarmBismoDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000247_P;Icon_500000247_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
601.000000;F_f00_Bismute_002;공허의 비스무트;4차 펫 용 몬스터(캐쉬 판매);CarmBismo01_Pet.png;CarmBismoDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000248_P;Icon_500000248_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
602.000000;F_f00_Skalion_001;여명의 스칼리온;4차 펫 용 몬스터(캐쉬 판매);CrabSkali00_Pet.png;CrabSkaliDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000249_P;Icon_500000249_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.200000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
603.000000;F_f00_Skalion_002;공허의 스칼리온;4차 펫 용 몬스터(캐쉬 판매);CrabSkali01_Pet.png;CrabSkaliDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000250_P;Icon_500000250_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.200000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
604.000000;F_f00_Poseina_001;여명의 포세이나;4차 펫 용 몬스터(캐쉬 판매);MoorPosein00_Pet.png;MoorPoseinB2.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000251_P;Icon_500000251_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;Muremi_Hit_03;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
605.000000;F_f00_Poseina_002;공허의 포세이나;4차 펫 용 몬스터(캐쉬 판매);MoorPosein01_Pet.png;MoorPoseinB2.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000252_P;Icon_500000252_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;Muremi_Hit_03;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
606.000000;F_f05_BatKSnd_001;황금의 샤키바;;GreatKingBatBDC.png;GreatkingShakiba.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000274;Icon_500000274;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_F05.FeSelf_00_D_Le_00;*;*;FeShak_Proj_00;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.300000;0.000000;0.000000;p3;1.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
