t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장신구타입;내구도;매입가;처분가;물리_최소공격력;물리_최대공격력;마법_방어력;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;봉인석중복장착여부;봉인된펠로우장착슬롯수;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;t_overrisematid1;t_overrisematid2;t_화폐설정id
AC0_0_30007;크로쿤족의 지혜로운 반지;0.000000;31.000000;0.000000;40.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;41.000000;(최대HP+,115);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0158;AC0_EV_4_0_0156;Elite_0030_ri;ac_2_31;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30008;크로쿤족의 재빠른 반지;0.000000;31.000000;0.000000;40.000000;TF;TF;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;41.000000;(최대HP+,115);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0159;AC0_EV_4_0_0157;Elite_0030_ri;ac_2_31;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30009;페가수스 기사단의 강인한 반지;0.000000;36.000000;0.000000;47.000000;GD_WR;GD;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;98.000000;(최대HP+,368);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0160;AC0_EV_4_0_0158;Elite_0035_ri;ac_2_36;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;36.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30010;페가수스 기사단의 지혜로운 반지;0.000000;36.000000;0.000000;47.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;98.000000;(최대HP+,133);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0161;AC0_EV_4_0_0159;Elite_0035_ri;ac_2_36;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;36.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30011;페가수스 기사단의 재빠른 반지;0.000000;36.000000;0.000000;47.000000;TF;TF;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;98.000000;(최대HP+,133);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0162;AC0_EV_4_0_0160;Elite_0035_ri;ac_2_36;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;36.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30012;무러미족의 반지;0.000000;26.000000;0.000000;34.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;34.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0163;AC0_EV_4_0_0161;Elite_0025_ri;ac_2_26;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;26.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30013;불사군단의 반지;0.000000;38.000000;0.000000;50.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;104.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0164;AC0_EV_4_0_0162;Elite_0035_ri;ac_2_38;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;38.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30001;파견단의 강인한 목걸이;0.000000;11.000000;0.000000;18.000000;GD_WR_TF_AC_WZ_PR_DO_MG;GD;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;40.000000;(최대HP+,150);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0165;AC0_EV_4_0_0163;Elite_0010_ne;ac_2_11;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;11.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30002;파견단의 지혜로운 목걸이;0.000000;11.000000;0.000000;18.000000;GD_WR_TF_AC_WZ_PR_DO_MG;WZ;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;40.000000;(최대HP+,150);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0166;AC0_EV_4_0_0164;Elite_0010_ne;ac_2_11;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;11.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30003;파견단의 재빠른 목걸이;0.000000;11.000000;0.000000;18.000000;GD_WR_TF_AC_WZ_PR_DO_MG;TF;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;40.000000;(최대HP+,150);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0167;AC0_EV_4_0_0165;Elite_0010_ne;ac_2_11;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;11.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30004;수비대의 강인한 목걸이;0.000000;23.000000;0.000000;30.000000;GD_WR;GD;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;62.000000;(최대HP+,240);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0168;AC0_EV_4_0_0166;Elite_0020_ne;ac_2_23;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;23.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30005;수비대의 지혜로운 목걸이;0.000000;23.000000;0.000000;30.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;62.000000;(최대HP+,90);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0169;AC0_EV_4_0_0167;Elite_0020_ne;ac_2_23;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;23.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30006;수비대의 재빠른 목걸이;0.000000;23.000000;0.000000;30.000000;TF;TF;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;62.000000;(최대HP+,90);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0170;AC0_EV_4_0_0168;Elite_0020_ne;ac_2_23;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;23.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30007;바람 민병단의 강인한 목걸이;0.000000;27.000000;0.000000;34.000000;GD_WR;GD;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;69.000000;(최대HP+,270);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0171;AC0_EV_4_0_0169;Elite_0025_ne;ac_2_27;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;27.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30008;바람 민병단의 지혜로운 목걸이;0.000000;27.000000;0.000000;34.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;69.000000;(최대HP+,100);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0172;AC0_EV_4_0_0170;Elite_0025_ne;ac_2_27;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;27.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30009;바람 민병단의 재빠른 목걸이;0.000000;27.000000;0.000000;34.000000;TF;TF;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;69.000000;(최대HP+,100);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0173;AC0_EV_4_0_0171;Elite_0025_ne;ac_2_27;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;27.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30010;크로쿤족의 강인한 목걸이;0.000000;31.000000;0.000000;40.000000;GD_WR;GD;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;83.000000;(최대HP+,315);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0174;AC0_EV_4_0_0172;Elite_0030_ne;ac_2_31;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30011;크로쿤족의 지혜로운 목걸이;0.000000;31.000000;0.000000;40.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;83.000000;(최대HP+,115);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0175;AC0_EV_4_0_0173;Elite_0030_ne;ac_2_31;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30012;크로쿤족의 재빠른 목걸이;0.000000;31.000000;0.000000;40.000000;TF;TF;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;83.000000;(최대HP+,115);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0176;AC0_EV_4_0_0174;Elite_0030_ne;ac_2_31;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30013;페가수스 기사단의 강인한 목걸이;0.000000;37.000000;0.000000;48.000000;GD_WR;GD;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;202.000000;(최대HP+,375);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0177;AC0_EV_4_0_0175;Elite_0035_ne;ac_2_37;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;37.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30014;페가수스 기사단의 지혜로운 목걸이;0.000000;37.000000;0.000000;48.000000;AC_WZ_PR_DO_MG;WZ;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;202.000000;(최대HP+,135);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0178;AC0_EV_4_0_0176;Elite_0035_ne;ac_2_37;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;37.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30015;페가수스 기사단의 재빠른 목걸이;0.000000;37.000000;0.000000;48.000000;TF;TF;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;202.000000;(최대HP+,135);*;*;*;0.000000;2.000000;2.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0179;AC0_EV_4_0_0177;Elite_0035_ne;ac_2_37;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;37.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30016;창공의 목걸이;0.000000;23.000000;0.000000;31.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;63.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0180;AC0_EV_4_0_0178;Elite_0020_ne;ac_2_23;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;23.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30017;설원의 목걸이;0.000000;25.000000;0.000000;33.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;67.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0181;AC0_EV_4_0_0179;Elite_0025_ne;ac_2_25;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30018;무러미족의 목걸이;0.000000;28.000000;0.000000;36.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;72.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0182;AC0_EV_4_0_0180;Elite_0025_ne;ac_2_28;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;28.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30019;서리군단의 목걸이;0.000000;33.000000;0.000000;43.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;89.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0183;AC0_EV_4_0_0181;Elite_0030_ne;ac_2_33;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;33.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_1_30020;불사군단의 목걸이;0.000000;38.000000;0.000000;50.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ne;30.000000;353.000000;36.000000;0.000000;0.000000;210.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0184;AC0_EV_4_0_0182;Elite_0035_ne;ac_2_38;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;38.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30014;카라샤의 반지 I;0.000000;39.000000;0.000000;70.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;210.000000;(PK육체계저항율+,7);(이동속도%,7);(allstat+,30);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0185;AC0_EV_4_0_0183;Legend_0040_ri;ac_4_39;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;CO_OR_CA_0001;*;*;39.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_0_30014_1;카라샤의 반지 II;0.000000;39.000000;0.000000;70.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;140.000000;(PK육체계저항율+,7);(최대HP+,540);(마법방어력%,10);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0186;AC0_EV_4_0_0184;Legend_0040_ri;ac_4_39;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;CO_OR_CA_0001;*;*;39.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_1_30021;카라샤의 목걸이;0.000000;40.000000;0.000000;71.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;13055.000000;0.000000;0.000000;429.000000;(PK육체계저항율+,12);(쿨타임%,-10);(모든공격력+,300);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0187;AC0_EV_4_0_0185;Legend_0040_ne;ac_4_40;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;CO_OR_CA_0001;*;*;40.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_0_30015;즈메우의 반지;0.000000;40.000000;0.000000;71.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;58805.000000;5880.500000;0.000000;0.000000;142.000000;(PK육체계저항율+,8);(최대HP+,548);(최대EP%,15);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0188;AC0_EV_4_0_0186;Legend_0040_ri;ac_4_40;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;CO_OR_CA_0001;*;*;40.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_1_30022;즈메우의 목걸이;0.000000;40.000000;0.000000;71.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;117610.000000;11761.000000;0.000000;0.000000;286.000000;(PK육체계저항율+,13);(최대HP+,548);(allstat+,50);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0189;AC0_EV_4_0_0187;Legend_0040_ne;ac_4_40;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;CO_OR_CA_0001;*;*;40.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_1_30023;제라닌의 피묻은 해골 목걸이;0.000000;33.000000;0.000000;54.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;27285.000000;2729.000000;0.000000;0.000000;108.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0190;AC0_EV_4_0_0188;Hero_0030_ne;ac_3_33;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;33.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_30024;우슬라의 목걸이;0.000000;30.000000;0.000000;49.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;27285.000000;2729.000000;0.000000;0.000000;96.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0191;AC0_EV_4_0_0189;Hero_0030_ne;ac_3_30;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_30016;우슬라의 반지;0.000000;30.000000;0.000000;49.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;19260.000000;1926.000000;0.000000;0.000000;48.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0192;AC0_EV_4_0_0190;Hero_0030_ri;ac_3_30;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_30017;발보아드의 반지;0.000000;35.000000;0.000000;56.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;112.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0193;AC0_EV_4_0_0191;Hero_0035_ri;ac_3_35;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_30018;데 라마슈의 반지;0.000000;35.000000;0.000000;56.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;112.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0194;AC0_EV_4_0_0192;Hero_0035_ri;ac_3_35;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_30019;에이바의 반지;0.000000;30.000000;0.000000;43.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;42.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0195;AC0_EV_4_0_0193;Elite_0030_ri;ac_2_30;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
AC0_0_30020;바바의 반지;0.000000;30.000000;0.000000;43.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;353.000000;36.000000;0.000000;0.000000;42.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0196;AC0_EV_4_0_0194;Elite_0030_ri;ac_2_30;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;0.000000;30.000000;210.000000;*;*;*
