t_id;t_이름;t_사용클래스;등급;요구레벨;아이템레벨;매입가;처분가;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;wpnenchant;bwpnenchant;swpnenchant;armenchant;accenchant;sfslotcnt;eqbelongcnt;t_사용제한;t_판매대행분류;t_박스연결아이템1;박스연결아이템수량1;박스연결아이템귀속1;t_박스연결아이템2;박스연결아이템수량2;박스연결아이템귀속2;t_박스연결아이템3;박스연결아이템수량3;박스연결아이템귀속3;t_박스연결아이템4;박스연결아이템수량4;박스연결아이템귀속4;t_박스연결아이템5;박스연결아이템수량5;박스연결아이템귀속5;t_박스연결아이템6;박스연결아이템수량6;박스연결아이템귀속6;t_박스연결아이템7;박스연결아이템수량7;박스연결아이템귀속7;t_박스연결아이템8;박스연결아이템수량8;박스연결아이템귀속8;t_박스연결아이템9;박스연결아이템수량9;박스연결아이템귀속9;t_박스연결아이템10;박스연결아이템수량10;박스연결아이템귀속10;사망시사용여부;생성개수;캐쉬;구매제한;사용기간;contentslevel;통합채널사용불가
EV_bx_01_0016;5Lv 장비 세트 (어쌔신);TF;1.000000;5.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_002_3_92104_EV2;1.000000;0.000000;AR3_002_4_92104_EV2;1.000000;0.000000;AR3_002_5_92104_EV2;1.000000;0.000000;WE4_001_0_2101_EV2;1.000000;0.000000;WE4_001_0_2101_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000
EV_bx_01_0017;10Lv 장비 세트 (어쌔신);TF;1.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_002_3_92103_EV2;1.000000;0.000000;AR3_002_4_92103_EV2;1.000000;0.000000;AR3_002_5_92103_EV2;1.000000;0.000000;WE4_002_0_2102_EV2;1.000000;0.000000;WE4_002_0_2102_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000
EV_bx_01_0018;15Lv 장비 세트 (어쌔신);TF;1.000000;15.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_003_3_92154_EV2;1.000000;0.000000;AR3_003_4_92154_EV2;1.000000;0.000000;AR3_003_5_92154_EV2;1.000000;0.000000;WE4_015_0_2151_EV2;1.000000;0.000000;WE4_015_0_2151_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;0.000000
EV_bx_01_0019;20Lv 장비 세트 (어쌔신);TF;1.000000;20.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_024_2_92203_EV2;1.000000;0.000000;AR3_024_3_92203_EV2;1.000000;0.000000;AR3_024_4_92203_EV2;1.000000;0.000000;AR3_024_5_92203_EV2;1.000000;0.000000;WE4_004_0_2202_EV2;1.000000;0.000000;WE4_004_0_2202_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000
EV_bx_01_0020;25Lv 장비 세트 (어쌔신);TF;1.000000;25.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_005_1_93251_EV2;1.000000;0.000000;AR3_005_2_93251_EV2;1.000000;0.000000;AR3_005_3_93251_EV2;1.000000;0.000000;AR3_005_4_93251_EV2;1.000000;0.000000;AR3_005_5_93251_EV2;1.000000;0.000000;WE4_018_0_3281_EV2;1.000000;0.000000;WE4_018_0_3281_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;0.000000
EV_bx_01_0021;30Lv 장비 세트 (어쌔신);TF;1.000000;30.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_004_1_93306_EV2;1.000000;0.000000;AR3_004_2_93306_EV2;1.000000;0.000000;AR3_004_3_93306_EV2;1.000000;0.000000;AR3_004_4_93306_EV2;1.000000;0.000000;AR3_004_5_93306_EV2;1.000000;0.000000;WE4_010_0_3282_EV2;1.000000;0.000000;WE4_010_0_3282_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;30.000000;0.000000
EV_bx_01_0022;35Lv 장비 세트 (어쌔신);TF;1.000000;35.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_004_1_93301_EV2;1.000000;0.000000;AR3_004_2_93301_EV2;1.000000;0.000000;AR3_004_3_93301_EV2;1.000000;0.000000;AR3_004_4_93301_EV2;1.000000;0.000000;AR3_004_5_93301_EV2;1.000000;0.000000;WE4_009_0_3301_EV2;1.000000;0.000000;WE4_009_0_3301_EV2;1.000000;0.000000;WE9_002_0_1251_EV2;1.000000;0.000000;WE8_002_0_1251_EV2;1.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.000000;0.000000
EV_bx_01_0023;40Lv 장비 세트 (어쌔신);TF;1.000000;40.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR3_107_1_93551_EV2;1.000000;0.000000;AR3_107_2_93551_EV2;1.000000;0.000000;AR3_107_3_93551_EV2;1.000000;0.000000;AR3_107_4_93551_EV2;1.000000;0.000000;AR3_107_5_93551_EV2;1.000000;0.000000;WE4_008_0_3351_EV2;1.000000;0.000000;WE4_008_0_3351_EV2;1.000000;0.000000;WE9_004_0_2351_EV2;1.000000;0.000000;WE8_004_0_0000_EV2;1.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;40.000000;0.000000
EV_bx_01_0024;5Lv 장비 세트 (위저드);WZ_MG;1.000000;5.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_022_3_92104_EV2;1.000000;0.000000;AR4_022_4_92104_EV2;1.000000;0.000000;AR4_022_5_92104_EV2;1.000000;0.000000;WE6_003_0_2101_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000
EV_bx_01_0025;10Lv 장비 세트 (위저드);WZ_MG;1.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_022_3_92103_EV2;1.000000;0.000000;AR4_022_4_92103_EV2;1.000000;0.000000;AR4_022_5_92103_EV2;1.000000;0.000000;WE6_011_0_2102_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000
EV_bx_01_0026;15Lv 장비 세트 (위저드);WZ_MG;1.000000;15.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_002_3_92154_EV2;1.000000;0.000000;AR4_002_4_92154_EV2;1.000000;0.000000;AR4_002_5_92154_EV2;1.000000;0.000000;WE6_000_0_2151_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;0.000000
EV_bx_01_0027;20Lv 장비 세트 (위저드);WZ_MG;1.000000;20.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_024_2_92203_EV2;1.000000;0.000000;AR4_024_3_92203_EV2;1.000000;0.000000;AR4_024_4_92203_EV2;1.000000;0.000000;AR4_024_5_92203_EV2;1.000000;0.000000;WE6_004_0_2202_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000
EV_bx_01_0028;25Lv 장비 세트 (위저드);WZ_MG;1.000000;25.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_004_1_93251_EV2;1.000000;0.000000;AR4_004_2_93251_EV2;1.000000;0.000000;AR4_004_3_93251_EV2;1.000000;0.000000;AR4_004_4_93251_EV2;1.000000;0.000000;AR4_004_5_93251_EV2;1.000000;0.000000;WE6_013_0_3281_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;0.000000
EV_bx_01_0029;30Lv 장비 세트 (위저드);WZ_MG;1.000000;30.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_005_1_93306_EV2;1.000000;0.000000;AR4_005_2_93306_EV2;1.000000;0.000000;AR4_005_3_93306_EV2;1.000000;0.000000;AR4_005_4_93306_EV2;1.000000;0.000000;AR4_005_5_93306_EV2;1.000000;0.000000;WE6_007_0_3282_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;30.000000;0.000000
EV_bx_01_0030;35Lv 장비 세트 (위저드);WZ_MG;1.000000;35.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_005_1_93301_EV2;1.000000;0.000000;AR4_005_2_93301_EV2;1.000000;0.000000;AR4_005_3_93301_EV2;1.000000;0.000000;AR4_005_4_93301_EV2;1.000000;0.000000;AR4_005_5_93301_EV2;1.000000;0.000000;WE6_008_0_3301_EV2;1.000000;0.000000;WE9_002_0_1251_EV2;1.000000;0.000000;WE8_002_0_1251_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.000000;0.000000
EV_bx_01_0031;40Lv 장비 세트 (위저드);WZ_MG;1.000000;40.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR4_107_1_93551_EV2;1.000000;0.000000;AR4_107_2_93551_EV2;1.000000;0.000000;AR4_107_3_93551_EV2;1.000000;0.000000;AR4_107_4_93551_EV2;1.000000;0.000000;AR4_107_5_93551_EV2;1.000000;0.000000;WE6_018_0_3351_EV2;1.000000;0.000000;WE9_004_0_2351_EV2;1.000000;0.000000;WE8_004_0_0000_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;40.000000;0.000000
EV_bx_01_0032;5Lv 장비 세트 (프리스트);PR;1.000000;5.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_022_3_92104_EV2;1.000000;0.000000;AR5_022_4_92104_EV2;1.000000;0.000000;AR5_022_5_92104_EV2;1.000000;0.000000;WE5_003_0_2101_EV2;1.000000;0.000000;SU1_001_0_2101_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000
EV_bx_01_0033;10Lv 장비 세트 (프리스트);PR;1.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_022_3_92103_EV2;1.000000;0.000000;AR5_022_4_92103_EV2;1.000000;0.000000;AR5_022_5_92103_EV2;1.000000;0.000000;WE5_004_0_2102_EV2;1.000000;0.000000;SU1_002_0_2102_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000
EV_bx_01_0034;15Lv 장비 세트 (프리스트);PR;1.000000;15.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_003_3_92154_EV2;1.000000;0.000000;AR5_003_4_92154_EV2;1.000000;0.000000;AR5_003_5_92154_EV2;1.000000;0.000000;WE5_005_0_2151_EV2;1.000000;0.000000;SU1_006_0_2151_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;0.000000
EV_bx_01_0035;20Lv 장비 세트 (프리스트);PR;1.000000;20.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_002_2_92203_EV2;1.000000;0.000000;AR5_002_3_92203_EV2;1.000000;0.000000;AR5_002_4_92203_EV2;1.000000;0.000000;AR5_002_5_92203_EV2;1.000000;0.000000;WE5_006_0_2202_EV2;1.000000;0.000000;SU1_007_0_2202_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000
EV_bx_01_0036;25Lv 장비 세트 (프리스트);PR;1.000000;25.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_004_1_93251_EV2;1.000000;0.000000;AR5_004_2_93251_EV2;1.000000;0.000000;AR5_004_3_93251_EV2;1.000000;0.000000;AR5_004_4_93251_EV2;1.000000;0.000000;AR5_004_5_93251_EV2;1.000000;0.000000;WE5_009_0_3281_EV2;1.000000;0.000000;SU1_004_0_2271_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;0.000000
EV_bx_01_0037;30Lv 장비 세트 (프리스트);PR;1.000000;30.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_005_1_93306_EV2;1.000000;0.000000;AR5_005_2_93306_EV2;1.000000;0.000000;AR5_005_3_93306_EV2;1.000000;0.000000;AR5_005_4_93306_EV2;1.000000;0.000000;AR5_005_5_93306_EV2;1.000000;0.000000;WE5_010_0_3282_EV2;1.000000;0.000000;SU1_005_0_3341_EV2;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;30.000000;0.000000
EV_bx_01_0038;35Lv 장비 세트 (프리스트);PR;1.000000;35.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_005_1_93301_EV2;1.000000;0.000000;AR5_005_2_93301_EV2;1.000000;0.000000;AR5_005_3_93301_EV2;1.000000;0.000000;AR5_005_4_93301_EV2;1.000000;0.000000;AR5_005_5_93301_EV2;1.000000;0.000000;WE5_012_0_3301_EV2;1.000000;0.000000;SU1_010_0_3301_EV2;1.000000;0.000000;WE9_002_0_1251_EV2;1.000000;0.000000;WE8_002_0_1251_EV2;1.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.000000;0.000000
EV_bx_01_0039;40Lv 장비 세트 (프리스트);PR;1.000000;40.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;AR5_130_1_93551_EV2;1.000000;0.000000;AR5_130_2_93551_EV2;1.000000;0.000000;AR5_130_3_93551_EV2;1.000000;0.000000;AR5_130_4_93551_EV2;1.000000;0.000000;AR5_130_5_93551_EV2;1.000000;0.000000;WE5_018_0_3351_EV2;1.000000;0.000000;SU1_006_0_3401_EV2;1.000000;0.000000;WE9_004_0_2351_EV2;1.000000;0.000000;WE8_004_0_0000_EV2;1.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;40.000000;0.000000
EV_bx_0171;영웅의 선물 상자 I (가디언);GD;1.000000;5.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0000;1.000000;0.000000;IT_IT_CM_0020;1.000000;0.000000;EV_ST_CM_0024;1.000000;0.000000;EV_bx_01_0040;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000
EV_bx_01_0040;영웅의 선물 상자 Ⅱ (가디언);GD;1.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0001;1.000000;0.000000;EV_IT_BA_0000;1.000000;0.000000;IT_SC_00_0000;3.000000;0.000000;EV_bx_01_0041;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000
EV_bx_01_0041;영웅의 선물 상자 Ⅲ (가디언);GD;1.000000;15.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0002;1.000000;0.000000;EV_bx_0086;1.000000;0.000000;IT_SC_00_0001;3.000000;0.000000;EV_bx_01_0042;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;0.000000
EV_bx_01_0042;영웅의 선물 상자 Ⅳ (가디언);GD;1.000000;20.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0003;1.000000;0.000000;EV_bx_0048;1.000000;0.000000;IT_SC_00_0002;3.000000;0.000000;Re_0_0210;1.000000;0.000000;EV_bx_01_0043;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000
EV_bx_01_0043;영웅의 선물 상자 Ⅴ (가디언);GD;1.000000;25.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0004;1.000000;0.000000;CO_3_314;10.000000;0.000000;IT_SC_00_0003;3.000000;0.000000;EV_bx_01_0044;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;0.000000
EV_bx_01_0044;영웅의 선물 상자 Ⅵ (가디언);GD;1.000000;30.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0005;1.000000;0.000000;IT_SC_00_0004;3.000000;0.000000;EV_bx_01_0045;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;30.000000;0.000000
EV_bx_01_0045;영웅의 선물 상자 ⅥI (가디언);GD;1.000000;35.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0006;1.000000;0.000000;EV_bx_00_0099;1.000000;0.000000;EV_bx_01_0046;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.000000;0.000000
EV_bx_01_0046;영웅의 선물 상자 ⅥII (가디언);GD;1.000000;40.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0007;1.000000;0.000000;EV_ST_CM_0024;1.000000;0.000000;IT_SC_00_0005;3.000000;0.000000;CB_0_0082;1.000000;0.000000;tt_0_0_0106;1.000000;0.000000;EV_ST_CM_0023;1.000000;0.000000;EV_bx_01_0075;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;40.000000;0.000000
EV_bx_0172;영웅의 선물 상자 I (버서커);WR;1.000000;5.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0008;1.000000;0.000000;IT_IT_CM_0020;1.000000;0.000000;EV_ST_CM_0024;1.000000;0.000000;EV_bx_01_0047;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000
EV_bx_01_0047;영웅의 선물 상자 Ⅱ (버서커);WR;1.000000;10.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0009;1.000000;0.000000;EV_IT_BA_0000;1.000000;0.000000;IT_SC_00_0000;3.000000;0.000000;EV_bx_01_0048;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000
EV_bx_01_0048;영웅의 선물 상자 Ⅲ (버서커);WR;1.000000;15.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0010;1.000000;0.000000;EV_bx_0086;1.000000;0.000000;IT_SC_00_0001;3.000000;0.000000;EV_bx_01_0049;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;0.000000
EV_bx_01_0049;영웅의 선물 상자 Ⅳ (버서커);WR;1.000000;20.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0011;1.000000;0.000000;EV_bx_0048;1.000000;0.000000;IT_SC_00_0002;3.000000;0.000000;Re_0_0210;1.000000;0.000000;EV_bx_01_0050;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000
EV_bx_01_0050;영웅의 선물 상자 Ⅴ (버서커);WR;1.000000;25.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0012;1.000000;0.000000;CO_3_314;10.000000;0.000000;IT_SC_00_0003;3.000000;0.000000;EV_bx_01_0051;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;0.000000
EV_bx_01_0051;영웅의 선물 상자 Ⅵ (버서커);WR;1.000000;30.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_bx_01_0013;1.000000;0.000000;IT_SC_00_0004;3.000000;0.000000;EV_bx_01_0052;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;30.000000;0.000000
