t_type,t_typename,t_key,t_eng
^map_p01^,^Exarahn Badlands^,^ex_1_1_0044_Request_Text^,^A group of Virtues sent to scout Umbra Canyon have gone missing. I suspect they've been attacked by the dragons of the canyon. Ebema the Vicious and Carbonous the Dark are in their own league of vicious.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0044_Request_Text_attach_0^,^<br><br>We'll have to face those two sooner or later. Ebema and Carbonous prowl at least 200 meters above the center of the canyon. You know what to do.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0044_Accepted_Text^,^Go to Umbra Canyon and kill Ebema the Vicious and Carbonous the Dark.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0044_Ongoing_Text^,^We'll have to face those two sooner or later. Ebema and Carbonous prowl at least 200 meters above the center of the canyon. You know what to do.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0044_Complete_Text^,^Pretty impressive. Don't get cocky, though, there's no shortage of things that can kill you in the badlands.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_Title^,^Wings of the Canyon^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_RewarderDesc^,^Bloodmoon Camp Bulletin Board^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_Request_Text^,^The dragon pair Ebema the Vicious and Carbonous the Dark must be destroyed. Find them above the center of Umbra Canyon, around 200m up.<br><br>- Sergeant Stein^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_Accepted_Text^,^^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_Ongoing_Text^,^The dragon pair Ebema the Vicious and Carbonous the Dark must be destroyed. Find them above the center of Umbra Canyon, around 200m up.<br><br>- Sergeant Stein^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0001_Complete_Text^,^Claim your reward.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_Title^,^Seven Sins of Exarahn^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_RewarderDesc^,^Heckart^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_Request_Text^,^The Seven Sins of Exarahn were notorious beasts even before explorers came to the Exarahn Badlands. Three of them, Gluttonous Grudd, Slothful Rugu, and Prideful Sonos have taken up residence here, and are tearing the place apart. As a Beast Trainer I'm ashamed to ask this of you, but I need their Seal Stones. Can you help me?^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_Accepted_Text^,^You can find Grudd in Bleakwood, Rugu around Bloodmoon Lake, and Sonos on the Sleepless Coast.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_Ongoing_Text^,^You can find Grudd in Bleakwood, Rugu around Bloodmoon Lake, and Sonos on the Sleepless Coast.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0002_Complete_Text^,^You got them already? Damn. I couldn't face them... they're less like beasts to me, and more like... I don't know, spirits of vengeance. Heh, listen to me prattle.<br><br>This is part of an old book on the Seven Sins. You should give it to Rodain, since she's collecting them.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_Title^,^Seven Sins of Exarahn 2^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_RewarderDesc^,^Heckart^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_Request_Text^,^The Seven Sins of Exarahn are not limited to just the land. Greedy Abritus, Envious Nivah, Wrathful Ingid, and Lusty Ura command the skies here. Again, I need their Seal Stones... but I simply don't have the heart to battle them. Forgive my weakness.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_Accepted_Text^,^You can find Abritius and Nivah in the Broken Caldera, and Ingid and Ura in Umbra Canyon.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_Ongoing_Text^,^You can find Abritius and Nivah in the Broken Caldera, and Ingid and Ura in Umbra Canyon.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0003_Complete_Text^,^Goodness, you've already defeated the Seven Sins. Perhaps this shame I feel is what I need to overcome my weakness.<br><br>I have another piece of that old book Rodain is collecting. Take it with my thanks.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_Title^,^Ancient Book of Exarahn^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_RewarderDesc^,^Rodain^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_Request_Text^,^The Arcanum expects me to dig up any and all information there is on Exarahn. Ancient texts are the easy way, because I can send them back to the capital and forget about it. Heckart here in camp supposedly has a line on one such text, but he always wants some favor in return. That's where you come in.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_Accepted_Text^,^Talk to Beast Trainer Heckart here in Crimsonreach Camp. Now.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_Ongoing_Text^,^The Arcanum expects me to dig up any and all information there is on Exarahn. Ancient texts are the easy way, because I can send them back to the capital and forget about it. Heckart here in camp supposedly has a line on one such text, but he always wants some favor in return. That's where you come in.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0004_Complete_Text^,^Ahh, you have it! Excellent.^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_Title^,^Exarahn Coin Exchange^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_RewarderDesc^,^Jacob Rabbini^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_Request_Text^,^Greetings, greetings, one and all! Tell me, friends, are you burdened by the terrible weight of your Exarahn Coins? Is the stress simply too much to bear? I know your pain, friends, I do!<br><br>That is why I am here, to take that burden from your shoulders. I, in my infinite mercy, will trade 250 of your heavy, heavy Exarahn Coins for 1 shining, priceless Exarahn Gold Coin. They're lighter than air, I tell you true!<br><br>I can only make this deal once per day per lucky customer, mind you. And, ah, don't scratch at the gold. It is, of course, the purest and most valuable gold, but you wouldn't want to harm the finish on such a treasure!^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_Accepted_Text^,^I can only make the exchange once per day, so I expect to see you often if you've too many to bear!^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_Ongoing_Text^,^Bring me 250 coins, and I will bless you with one of these exquisite golden coins!^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0005_Complete_Text^,^It's only once per day, so don't forget to come by again tomorrow!^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Title^,^Prepping For a Fight^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_RewarderDesc^,^Lalamin^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Request_Text^,^You can't let anyone here know that you're green. Oh, I'm sure you've killed many a vicious monster in your time, but this is different. In the badlands, it's knight against knight! You need to get out there and defeat a member of an enemy alliance. Then the others will know not to trifle with you. ^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Request_Text_attach_0^,^<br><br>In fact, allow me to make you an offer. Do this, and I shall give you a special certificate that can be used in my shop. Quite the incentive, no?^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Accepted_Text^,^Defeat but a single enemy combatant!^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Ongoing_Text^,^Allow me to make you an offer. Defeat a member of an enemy alliance, and I shall give you a special certificate that can be used in my shop. Quite the incentive, no?^
^map_p01^,^Exarahn Badlands^,^ex_9_1_0006_Complete_Text^,^I can see it in your eyes. You've tasted the blood of your fellow knight, plunged into the darkness of the mortal soul, and emerged scarred yet victorious! Truly, you have earned this piece of paper.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_Title^,^The Exarahnian Expedition^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_RewarderDesc^,^Linetta <Virtue>^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_Request_Text^,^The Arcanum is requesting skilled warriors to help with their efforts in the Exarahn Badlands. If you're ready to face the fight of your life, seek out Virtue Linetta in Hakain's Crossing. ^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_Accepted_Text^,^<br>^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_Ongoing_Text^,^The Arcanum is requesting skilled warriors to help with their efforts in the Exarahn Badlands. If you're ready to face the fight of your life, seek out Virtue Linetta in Hakain's Crossing. ^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_1_Complete_Text^,^I'm surprised Crow sent help. Still, I won't complain. We can use every man and woman we can get for the detachment.^
^Co^,^Common^,^pl_1_1_0120_Title^,^[Legendary] Rabbini and the Temple of Sands^
^Co^,^Common^,^pl_1_1_0120_RewarderDesc^,^Van Owen Rabbini^
^Co^,^Common^,^pl_1_1_0120_Request_Text^,^That vile Jayce has been spotted near the Temple of Sands. From what I can tell, he's trying to use Skatrasha's dark energy to infect and corrupt the gargoyles. We cannot allow this depravity to continue any longer.^
^Co^,^Common^,^pl_1_1_0120_Request_Text_attach_0^,^<br><br>You have proven yourself a powerful human, and we, the Crescent Merchants, humbly request that you defeat him. However, you must be cautious. I hear he has grown strong since your last encounter!^
^Co^,^Common^,^pl_1_1_0120_Accepted_Text^,^Head to Temple of Sands and slay Jayce the Wicked!^
^Co^,^Common^,^pl_1_1_0120_Ongoing_Text^,^I've no doubt he'll put up more of a fight than before, but there's nothing for it. You must simply endure. Endure until Jayce is dead.^
^Co^,^Common^,^pl_1_1_0120_Complete_Text^,^Did you take out Jayce the Wicked? As I thought, I have a good eye for humans. Witness how insightful the Crescent Merchants are! Here, the promised Rabbini Silver Coin. Collect those and trade them for goods and services from our fine merchant group.^
^Co^,^Common^,^pl_1_1_0121_Title^,^[Legendary] Rabbini and the Elder^
^Co^,^Common^,^pl_1_1_0121_RewarderDesc^,^Van Owen Rabbini^
^Co^,^Common^,^pl_1_1_0121_Request_Text^,^Duke Elder is terrorizing the innocent people of Akrat by using them to conduct horrific experiments. He must be stopped immediately!^
^Co^,^Common^,^pl_1_1_0121_Request_Text_attach_0^,^<br><br>You have proven yourself a powerful human, and we, the Crescent Merchants, humbly request that you defeat him. However, you must be cautious. I hear he has grown strong since your last encounter!^
^Co^,^Common^,^pl_1_1_0121_Accepted_Text^,^Head to Elder's Bastion and slay Duke Elder!^
^Co^,^Common^,^pl_1_1_0121_Ongoing_Text^,^I've no doubt he'll put up more of a fight than before, but there's nothing for it. You must simply endure. Endure until Duke Elder is dead.^
^Co^,^Common^,^pl_1_1_0121_Complete_Text^,^Did you take out Duke Elder? As I thought, I have a good eye for humans. Witness how insightful the Crescent Merchants are! Here, the promised Rabbini Silver Coin. Collect those and trade them for goods and services from our fine merchant group.^
^Co^,^Common^,^ex_9_1_0007_Title^,^^
^Co^,^Common^,^ex_9_1_0007_RewarderDesc^,^^
^Co^,^Common^,^ex_9_1_0007_Request_Text^,^^
^Co^,^Common^,^ex_9_1_0007_Accepted_Text^,^^
^Co^,^Common^,^ex_9_1_0007_Ongoing_Text^,^^
^Co^,^Common^,^ex_9_1_0007_Complete_Text^,^^
^Co^,^Common^,^ex_9_1_0008_Title^,^^
^Co^,^Common^,^ex_9_1_0008_RewarderDesc^,^^
^Co^,^Common^,^ex_9_1_0008_Request_Text^,^^
^Co^,^Common^,^ex_9_1_0008_Accepted_Text^,^^
^Co^,^Common^,^ex_9_1_0008_Ongoing_Text^,^^
^Co^,^Common^,^ex_9_1_0008_Complete_Text^,^^
^Co^,^Common^,^ex_9_1_0009_Title^,^^
^Co^,^Common^,^ex_9_1_0009_RewarderDesc^,^^
^Co^,^Common^,^ex_9_1_0009_Request_Text^,^^
^Co^,^Common^,^ex_9_1_0009_Accepted_Text^,^^
^Co^,^Common^,^ex_9_1_0009_Ongoing_Text^,^^
^Co^,^Common^,^ex_9_1_0009_Complete_Text^,^^
^Co^,^Common^,^ex_9_1_0010_Title^,^^
^Co^,^Common^,^ex_9_1_0010_RewarderDesc^,^^
^Co^,^Common^,^ex_9_1_0010_Request_Text^,^^
^Co^,^Common^,^ex_9_1_0010_Accepted_Text^,^^
^Co^,^Common^,^ex_9_1_0010_Ongoing_Text^,^^
^Co^,^Common^,^ex_9_1_0010_Complete_Text^,^^
^Co^,^Common^,^hk_9_1_2001_Title^,^[Elite] Vile Enemies^
^Co^,^Common^,^hk_9_1_2001_RewarderDesc^,^Ga'art^
^Co^,^Common^,^hk_9_1_2001_Request_Text^,^As the God of Ruin's energy rises, so too does the number of enemies across Midellas. Those in Midellas are in danger, and the Onyx Order is seeking help from adventurers.<br><br>The largest threats are Jeranin of Hakanas Highlands, Ashuram of Parna's Coast, Chieftain Keron, Poseana, Usula, and Bismuth. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_Accepted_Text^,^For the sake of Midellas and its people, please lend your sword to defeat these foes.^
^Co^,^Common^,^hk_9_1_2001_Ongoing_Text^,^The Onyx Order is seeking help from adventurers. The largest threats are Jeranin of Hakanas Highlands, Ashuram of Parna's Coast, Chieftain Keron, Poseana, Usula, and Bismuth. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_Complete_Text^,^Thank you for your bravery. You have helped to restore harmony to this place. Please take this Aegis Voucher. You'll be able to exchange it for rare loot, so keep it safe.^
^Co^,^Common^,^hk_9_1_2001_1_Title^,^[Elite] Vile Rift Enemies^
^Co^,^Common^,^hk_9_1_2001_1_RewarderDesc^,^Panult^
^Co^,^Common^,^hk_9_1_2001_1_Request_Text^,^As the God of Ruin's energy rises, so too does the number of enemies across Midellas. Those in Midellas are in danger, and the Onyx Order is seeking help from adventurers.<br><br>The largest threats are Flam of Tritael Rift, Ikeria, Kelsier, and the giant Jumawu. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_1_Accepted_Text^,^For the sake of Midellas and its people, please lend your sword to defeat these foes.^
^Co^,^Common^,^hk_9_1_2001_1_Ongoing_Text^,^The Onyx Order is seeking help from adventurers. The largest threats are Flam of Tritael Rift, Ikeria, Kelsier, and the giant Jumawu. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_1_Complete_Text^,^Thank you for your bravery. You have helped to restore harmony to this place. Please take this Aegis Voucher. You'll be able to exchange it for rare loot, so keep it safe.^
^Co^,^Common^,^hk_9_1_2001_2_Title^,^[Elite] Vile Wastes Enemies^
^Co^,^Common^,^hk_9_1_2001_2_RewarderDesc^,^Kazant^
^Co^,^Common^,^hk_9_1_2001_2_Request_Text^,^As the God of Ruin's energy rises, so too does the number of enemies across Midellas. Those in Midellas are in danger, and the Onyx Order is seeking help from adventurers.<br><br>The largest threats are Lazart of the Cloying Wastes, Zenon, Mupadin, Kashim, and the giant Sandstorm. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_2_Accepted_Text^,^For the sake of Midellas and its people, please lend your sword to defeat these foes.^
^Co^,^Common^,^hk_9_1_2001_2_Ongoing_Text^,^The Onyx Order is seeking help from adventurers. The largest threats are Lazart of the Cloying Wastes, Zenon, Mupadin, Kashim, and the giant Sandstorm. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_2_Complete_Text^,^Thank you for your bravery. You have helped to restore harmony to this place. Please take this Aegis Voucher. You'll be able to exchange it for rare loot, so keep it safe.^
^Co^,^Common^,^hk_9_1_2001_3_Title^,^[Elite] Vile Sanctuary Enemies^
^Co^,^Common^,^hk_9_1_2001_3_RewarderDesc^,^Rumant^
^Co^,^Common^,^hk_9_1_2001_3_Request_Text^,^As the God of Ruin's energy rises, so too does the number of enemies across Midellas. Those in Midellas are in danger, and the Onyx Order is seeking help from adventurers.<br><br>The largest threats are Lenanzar of Ellora Sanctuary and Pridon Roa. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_3_Accepted_Text^,^For the sake of Midellas and its people, please lend your sword to defeat these foes.^
^Co^,^Common^,^hk_9_1_2001_3_Ongoing_Text^,^The Onyx Order is seeking help from adventurers. The largest threats are Lenanzar of Ellora Sanctuary and Pridon Roa. Defeating at least one would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_3_Complete_Text^,^Thank you for your bravery. You have helped to restore harmony to this place. Please take this Aegis Voucher. You'll be able to exchange it for rare loot, so keep it safe.^
^Co^,^Common^,^hk_9_1_2001_4_Title^,^[Elite] Vile Stygaea Enemies^
^Co^,^Common^,^hk_9_1_2001_4_RewarderDesc^,^Durst^
^Co^,^Common^,^hk_9_1_2001_4_Request_Text^,^As the God of Ruin's energy rises, so too does the number of enemies across Midellas. Those in Midellas are in danger, and the Onyx Order is seeking help from adventurers.<br><br>Defeating at least one of the largest threats in Stygaea would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_4_Accepted_Text^,^For the sake of Midellas and its people, please lend your sword to defeat these foes.^
^Co^,^Common^,^hk_9_1_2001_4_Ongoing_Text^,^The Onyx Order is seeking help from adventurers. Defeating at least one of the largest threats in Stygaea would be invaluable and would earn the honorable Aegis Voucher. For the sake of Midellas and its people, please lend your sword.^
^Co^,^Common^,^hk_9_1_2001_4_Complete_Text^,^Thank you for your bravery. You have helped to restore harmony to this place. Please take this Aegis Voucher. You'll be able to exchange it for rare loot, so keep it safe.^
