t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^Dialog_2023341_text0^,^If you are damaged or demolished in the name of King Ron Frain III for no reason you can be punished by the Kings of Hakanas^,^正当な事由なしに国王ロンブレーン三世の名の下に掲示された掲示物を破棄、撤去をした場合、ハカナス王令に基づき罰せられます。^,^Dialog_2023342_title^,^Dialog_2023342_title^,^Dialog_2023342_title^,^Dialog_2023342_title^
^Dialog_2023342_title^,^Turbulent^,^燃え盛る大地掲示版^,^Dialog_2023342_text0^,^Dialog_2023342_text0^,^Dialog_2023342_text0^,^Dialog_2023342_text0^
^Dialog_2023342_text0^,^If you are damaged or demolished in the name of King Ron Frain III for no reason you can be punished by the Kings of Hakanas^,^正当な事由なしに国王ロンブレーン三世の名の下に掲示された掲示物を破棄、撤去をした場合、ハカナス王令に基づき罰せられます。^,^Dialog_2023343_title^,^Dialog_2023343_title^,^Dialog_2023343_title^,^Dialog_2023343_title^
^Dialog_2023343_title^,^Cemetery bulletin board^,^共同墓地掲示版^,^Dialog_2023343_text0^,^Dialog_2023343_text0^,^Dialog_2023343_text0^,^Dialog_2023343_text0^
^Dialog_2023343_text0^,^If you are damaged or demolished in the name of King Ron Frain III for no reason you can be punished by the Kings of Hakanas^,^正当な事由なしに国王ロンブレーン三世の名の下に掲示された掲示物を破棄、撤去をした場合、ハカナス王令に基づき罰せられます。^,^Dialog_2023344_title^,^Dialog_2023344_title^,^Dialog_2023344_title^,^Dialog_2023344_title^
^Dialog_2023344_title^,^Guardian Sinryong's Gate Bulletin Board^,^守護神竜の関門掲示版^,^Dialog_2023344_text0^,^Dialog_2023344_text0^,^Dialog_2023344_text0^,^Dialog_2023344_text0^
^Dialog_2023344_text0^,^If you are damaged or demolished in the name of King Ron Frain III for no reason you can be punished by the Kings of Hakanas^,^正当な事由なしに国王ロンブレーン三世の名の下に掲示された掲示物を破棄、撤去をした場合、ハカナス王令に基づき罰せられます。^,^Dialog_2023500_title^,^Dialog_2023500_title^,^Dialog_2023500_title^,^Dialog_2023500_title^
^Dialog_2023500_title^,^Industrial District Management Officer Blueton^,^工業地区管理官ブルートン^,^Dialog_2023500_text0^,^Dialog_2023500_text0^,^Dialog_2023500_text0^,^Dialog_2023500_text0^
^Dialog_2023500_text0^,^10 years of map of working in this industrial district?It's no exaggeration to say tHat I don't know about the industrial district <br> But wHat is this empty feeling even though it was recognized by everyone? Yes family  <br> I want to see the family at home?^,^この工業地区で働いてもう10年…<br>もうこの地区で私が知らないことはないと言っても過言ではない。<br>しかしなんだろう、この焦燥感は…<br>そう、家族、家にいる家族に会いたい…^,^Dialog_2023500_Answer_36_Text^,^Dialog_2023500_Answer_36_Text^,^Dialog_2023500_Answer_36_Text^,^Dialog_2023500_Answer_36_Text^
^Dialog_2023500_Answer_36_Text^,^Special shop^,^特殊商店^,^Dialog_2023500_Answer_37_Text^,^Dialog_2023500_Answer_37_Text^,^Dialog_2023500_Answer_37_Text^,^Dialog_2023500_Answer_37_Text^
^Dialog_2023500_Answer_37_Text^,^The power of magic^,^武具に宿った魔法の力^,^Dialog_2023501_title^,^Dialog_2023501_title^,^Dialog_2023501_title^,^Dialog_2023501_title^
^Dialog_2023501_title^,^Pegasus Knights Bulletin Board^,^ペガサス騎士団掲示版^,^Dialog_2023501_text0^,^Dialog_2023501_text0^,^Dialog_2023501_text0^,^Dialog_2023501_text0^
^Dialog_2023501_text0^,^Inform the Pegasus Knights and the Knights of the Airspace Do your best to complete your mission when your mission is But always cherish tHat you are alive Your life is the life of Hakanas and the life of a colleague survive <br> Pegasus Knights Director^,^ペガサス騎士団及び空域の戦士に告ぐ。<br>任務完遂に最善を尽くせ。命を粗末にするな。<br>諸君の命は己のみならずハカナスの命でもある。<br>死ぬる準備をするな。生きる準備をせよ。<br>ペガサス騎士団団長^,^Dialog_2023502_title^,^Dialog_2023502_title^,^Dialog_2023502_title^,^Dialog_2023502_title^
^Dialog_2023502_title^,^Commercial district bulletin board^,^商業地区掲示版^,^Dialog_2023502_text0^,^Dialog_2023502_text0^,^Dialog_2023502_text0^,^Dialog_2023502_text0^
^Dialog_2023502_text0^,^If you are damaged or demolished in the name of King Ron Frain III for no reason you can be punished by the Kings of Hakanas^,^正当な事由なしに国王ロンブレーン三世の名の下に掲示された掲示物を破棄、撤去をした場合、ハカナス王令に基づき罰せられます。^,^Dialog_2023503_title^,^Dialog_2023503_title^,^Dialog_2023503_title^,^Dialog_2023503_title^
^Dialog_2023503_title^,^Training agent Ruplatigger^,^訓練司祭フローネ^,^Dialog_2023503_text0^,^Dialog_2023503_text0^,^Dialog_2023503_text0^,^Dialog_2023503_text0^
^Dialog_2023503_text0^,^Strong enemies may fall down or lose their minds on your attack At this time a powerful critical attack tHat breaks this resistance can effectively overpower the enemy It's called a valid hit <br> The skills described as the occurrence of reaction valid in the event of critical hit are all these attributes^,^強敵の中にはスタン等の行動不能状態に対し、抵抗力のある者もいます。
その抵抗力を破るには特定のスキルでクリティカルを決める必要があります。これを抵抗破壊と呼びます。
クリティカル時、抵抗破壊と書かれているスキルは全部このような効果を持っています。^,^Dialog_2023504_title^,^Dialog_2023504_title^,^Dialog_2023504_title^,^Dialog_2023504_title^
^Dialog_2023504_title^,^Guinness Merchant Rikapo^,^ギネス商団リカフォー^,^Dialog_2023504_text0^,^Dialog_2023504_text0^,^Dialog_2023504_text0^,^Dialog_2023504_text0^
^Dialog_2023504_text0^,^It's Rika Po an apprentice award tHat's just enteRing the top of Guinness I haven't sold things yet but I'm dreaming of becoming the best merchant like a gross sister or Guinness^,^ギネス商団に入ったばかりの見習い商人リカフォーでーす。まだ接客は任せてもらっていませんがミグラン姉やギネス姉のように立派な商人になるのが夢でーす。^,^Dialog_2023505_title^,^Dialog_2023505_title^,^Dialog_2023505_title^,^Dialog_2023505_title^
^Dialog_2023505_title^,^Obiber a guide to the forest hunting ground of roar^,^咆哮の森旅先案内人オビボ^,^Dialog_2023505_text0^,^Dialog_2023505_text0^,^Dialog_2023505_text0^,^Dialog_2023505_text0^
^Dialog_2023505_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^お待っとさんでした！私があなたの旅の案内部長、オビボです。ご当地の名所を歴史を紐ときご案内します！^,^Dialog_2023505_Answer_0_Text^,^Dialog_2023505_Answer_0_Text^,^Dialog_2023505_Answer_0_Text^,^Dialog_2023505_Answer_0_Text^
^Dialog_2023505_Answer_0_Text^,^Seryong's coast^,^神竜の海岸道^,^Dialog_2023506_title^,^Dialog_2023506_title^,^Dialog_2023506_title^,^Dialog_2023506_title^
^Dialog_2023506_title^,^Kelwoods Village Hunting Claim Guide Obiber^,^ケルウーズ村旅先案内人オビボ^,^Dialog_2023506_text0^,^Dialog_2023506_text0^,^Dialog_2023506_text0^,^Dialog_2023506_text0^
^Dialog_2023506_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023506_Answer_0_Text^,^Dialog_2023506_Answer_0_Text^,^Dialog_2023506_Answer_0_Text^,^Dialog_2023506_Answer_0_Text^
^Dialog_2023506_Answer_0_Text^,^Kelwoods Farm^,^ケルウーズ農場^,^Dialog_2023507_title^,^Dialog_2023507_title^,^Dialog_2023507_title^,^Dialog_2023507_title^
^Dialog_2023507_title^,^Obiber a guide to the cemetery hunting ground^,^共同墓地旅先案内人オビボ^,^Dialog_2023507_text0^,^Dialog_2023507_text0^,^Dialog_2023507_text0^,^Dialog_2023507_text0^
^Dialog_2023507_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023507_Answer_0_Text^,^Dialog_2023507_Answer_0_Text^,^Dialog_2023507_Answer_0_Text^,^Dialog_2023507_Answer_0_Text^
^Dialog_2023507_Answer_0_Text^,^Southern Cemetery^,^共同墓地南部^,^Dialog_2023507_Answer_1_Text^,^Dialog_2023507_Answer_1_Text^,^Dialog_2023507_Answer_1_Text^,^Dialog_2023507_Answer_1_Text^
^Dialog_2023507_Answer_1_Text^,^Northern Cemetery^,^共同墓地北部^,^Dialog_2023507_Answer_2_Text^,^Dialog_2023507_Answer_2_Text^,^Dialog_2023507_Answer_2_Text^,^Dialog_2023507_Answer_2_Text^
^Dialog_2023507_Answer_2_Text^,^Frozen road^,^凍てついた道^,^Dialog_2023508_title^,^Dialog_2023508_title^,^Dialog_2023508_title^,^Dialog_2023508_title^
^Dialog_2023508_title^,^Obiber a guide to hunting for the village^,^サダラーン村旅先案内人オビボ^,^Dialog_2023508_text0^,^Dialog_2023508_text0^,^Dialog_2023508_text0^,^Dialog_2023508_text0^
^Dialog_2023508_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023508_Answer_0_Text^,^Dialog_2023508_Answer_0_Text^,^Dialog_2023508_Answer_0_Text^,^Dialog_2023508_Answer_0_Text^
^Dialog_2023508_Answer_0_Text^,^Exzan Ruins^,^エクサラン廃墟^,^Dialog_2023509_title^,^Dialog_2023509_title^,^Dialog_2023509_title^,^Dialog_2023509_title^
^Dialog_2023509_title^,^Obiber a guide to hunting ground for garrison^,^守備隊駐屯地旅先案内人オビボ^,^Dialog_2023509_text0^,^Dialog_2023509_text0^,^Dialog_2023509_text0^,^Dialog_2023509_text0^
^Dialog_2023509_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023510_title^,^Dialog_2023510_title^,^Dialog_2023510_title^,^Dialog_2023510_title^
^Dialog_2023510_title^,^Obiber a guide to the construction site hunting ground^,^建設現場旅先案内人オビボ^,^Dialog_2023510_text0^,^Dialog_2023510_text0^,^Dialog_2023510_text0^,^Dialog_2023510_text0^
^Dialog_2023510_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023511_title^,^Dialog_2023511_title^,^Dialog_2023511_title^,^Dialog_2023511_title^
^Dialog_2023511_title^,^Baellis Fortress Hunting Form^,^バエリス要塞旅先案内人オビボ^,^Dialog_2023511_text0^,^Dialog_2023511_text0^,^Dialog_2023511_text0^,^Dialog_2023511_text0^
^Dialog_2023511_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023512_title^,^Dialog_2023512_title^,^Dialog_2023512_title^,^Dialog_2023512_title^
^Dialog_2023512_title^,^Reed Breeze Village Hunting Claim Guide Obiber^,^葦風の村旅先案内人オビボ^,^Dialog_2023512_text0^,^Dialog_2023512_text0^,^Dialog_2023512_text0^,^Dialog_2023512_text0^
^Dialog_2023512_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023513_title^,^Dialog_2023513_title^,^Dialog_2023513_title^,^Dialog_2023513_title^
^Dialog_2023513_title^,^Obiber a guide to hunting a garrison base^,^守備隊基地旅先案内人オビボ^,^Dialog_2023513_text0^,^Dialog_2023513_text0^,^Dialog_2023513_text0^,^Dialog_2023513_text0^
^Dialog_2023513_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023514_title^,^Dialog_2023514_title^,^Dialog_2023514_title^,^Dialog_2023514_title^
^Dialog_2023514_title^,^Obiber a guide to the lake hunting ground of life^,^生命の湖旅先案内人オビボ^,^Dialog_2023514_text0^,^Dialog_2023514_text0^,^Dialog_2023514_text0^,^Dialog_2023514_text0^
^Dialog_2023514_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_2023515_title^,^Dialog_2023515_title^,^Dialog_2023515_title^,^Dialog_2023515_title^
^Dialog_2023515_title^,^Obiber a guide to the hunting place for the whole grain cliff village^,^クロクン族の砦旅先案内人オビボ^,^Dialog_2023515_text0^,^Dialog_2023515_text0^,^Dialog_2023515_text0^,^Dialog_2023515_text0^
^Dialog_2023515_text0^,^nice to meet you Wherever you go This is Obiber a hunting ground guide <br> If you have a curious hunting ground ask anything!^,^こんにちは、あなたがどこにいても一緒です。 旅先案内人オビボです。<br>知りたい狩り場があれば何でもきいてください!^,^Dialog_90000002_title^,^Dialog_90000002_title^,^Dialog_90000002_title^,^Dialog_90000002_title^
^Dialog_90000002_title^,^Ghost^,^幽霊バオール^,^Dialog_90000002_text0^,^Dialog_90000002_text0^,^Dialog_90000002_text0^,^Dialog_90000002_text0^
