t_no;t_id;t_level;t_rarity;t_type
2251.000000;F_EV_JellyFish_06;1.000000;mitico;fellow
2252.000000;F_EV_NutCrack_01;1.000000;mitico;fellow
9000.000000;F_00_drogon_0001;1.000000;mitico;fellow
9001.000000;F_00_drogon_0002;1.000000;mitico;fellow
9002.000000;F_00_drogon2_0001;1.000000;mitico;fellow
9003.000000;F_00_drogon2_0002;1.000000;mitico;fellow
9004.000000;F_EV_Adelike_01;1.000000;mitico;fellow
9005.000000;F_PI_Pega_003;1.000000;mitico;fellow
9006.000000;F_PI_Pega_004;1.000000;mitico;fellow
9007.000000;F_EV_GrimReaper_01;1.000000;mitico;fellow
9008.000000;F_x_WaterDragonAWK;1.000000;mitico;fellow
9009.000000;F_F10_Rayol_03;1.000000;mitico;fellow
9010.000000;F_F10_Rayol_04;1.000000;mitico;fellow
9011.000000;F_F10_Rayol_05;1.000000;mitico;fellow
9012.000000;F_F10_Rayol_06;1.000000;mitico;fellow
9013.000000;F_E00_cavalo_0001;1.000000;heroic;fellow
9014.000000;F_E00_cavalo_0002;1.000000;heroic;fellow
9015.000000;F_EM_Pega_001;1.000000;mitico;fellow
9016.000000;F_EM_Pega_002;1.000000;mitico;fellow
9017.000000;F_EM_Pega2_001;1.000000;mitico;fellow
9018.000000;F_EM_Pega2_002;1.000000;mitico;fellow
9019.000000;E_F10_FlyBny01_0001;1.000000;lendario;fellow
9020.000000;F_EV_firehaetae_002;1.000000;mitico;fellow
9021.000000;F_EV_smoghaetae_002;1.000000;mitico;fellow
9022.000000;F_C00_empiremk2_0001;1.000000;mitico;fellow
9023.000000;F_C00_empiremk2_0002;1.000000;mitico;fellow
9024.000000;F_C00_empirebl_0002;30.000000;heroic;fellow
9025.000000;F_f00_empire_007;1.000000;mitico;fellow
9026.000000;F_EV_fairyIM_001;1.000000;mitico;fellow
9027.000000;F_EV_fairyIM_002;1.000000;mitico;fellow
9028.000000;F_P02_empire_0001;1.000000;lendario;fellow
9029.000000;F_P02_empire_0002;1.000000;lendario;fellow
9030.000000;F_04_viserion;1.000000;mitico;fellow
9031.000000;F_04_viserion2;1.000000;mitico;fellow
9032.000000;F_e00_traes;1.000000;mitico;fellow
9033.000000;F_e00_traes2;1.000000;mitico;fellow
